mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Craig,ATK,attacke; antike; edüka,etc.; etc...; etc....
Craig,LV,liewi; läwe; liebe; leben; lieber; liwer; leewer; lebe; lieben; läben; læwe; lewer; lewwer; löwe; läwen; lowwe; liewen; laawe; läewe; leewe; leewi; lew; liever; liewé; liver; liweh; lyweh; lawe,liewe; lawa; lewe; liewer; liawer; liewa; làwe; labe; läwer; liawe; lowe; laba; laüwe; liaber; lowa
Craig,RHK,ruehig; ruehige,riehig; rüehig; rühig; rüehige; ruhig
Craig,VRKS,vergess; vergiß; vergessen; v'rgesse; v'rgiß; v’rgesse; vergass; vorigs,vergiss; vergasse; vergässe; vergesse; vergassa; vrgasse; vergäss; vergässen; vrgässe
Craig,TFKL,dificile; difficili,difficil; difficile
Craig,FNT,finden; findt; vient; finde; fand; fynd; find’; fond; vant; vente; vont,finot; find; finda; feind; finett; find'; fiend
Craig,VTRXT,wydderst; widderst; wytterscht,witerscht; widersteh; witterscht
Craig,KRTT,crédit; geächtet; geachteten; kredit,g'rettet; credit; gered’t; g'achtet; gardait; g’achtet; g’achteter; geachteter; gered't; grettet
Craig,KTSVL,gottswille; gottswill; gotteswille; gott‘swille,gotteswillen; gottswelle
Craig,RTS,rzue; rzü; rzüe; ratz; reddes; reitz; reiz; roots,reize; riedese; rotes
Craig,LMP,lump; lumbe,lamp; lampe; làmpe; lampen; lumpig; lumpe
Craig,XVS,schibüs; schwyz; schiewes; schweiß; schweiz; schwasier; schwäz; schweis,schweiss; schwiz; schwäiss
Craig,ARLPT,erlebt; erlaubt; erläbt; erläübt; erlaubter,erlaübt; erlabt; erlàbtig; erläubt
Craig,KVRTS,gewüerz; gewürz,geburts; couverts
Craig,PRTHLM,barthelmeh; barthélemy,barthelmé; barthelme
Craig,XLSL,schließlich; schliesslich; schluessel; schlüßle,schlissel; schlüssel; schliesslig; schliasslig; schlüessel
Craig,AMSTNT,imstöönd; umstände; umständen; umständ,umstànde; umstand
Craig,TPT,tapete; tapet; dabeet; däubhäite; dööbhäite,toupet; dapet; dappt; debatte; taübheit; daubheit; daubheite; tobt
Craig,YHR,jehar; jehare; jehere; jehäre,jeher; jehàr; jehär
Craig,TSVK,zweck; zwecke; zwicke,deswage; zwicker
Craig,APKLT,abgholt; abg'halte; abg’holt; abgeleit,abghalte; abkiehlt
Craig,HNTVRK,handwerik; handwerick,handwerk; handwarker
Craig,HMR,hammer; hemmer; hamm’r; hamm'r; humeur; hümor,humor; hämmer
Craig,TRR,trüri; drach; trürig; drache; dächer; derrière; dhierer; drürich; druuri; drüürig; trüüre,treuer; trääräää; terer; trärä; trärää; treier; treüer; trürä; tyrer; trürich
Craig,RXTY,richtige; roschtige; rostiger,richtiger; richtiga
Craig,FLY,fliehje; fliejer; folj; veelije; folje; flieje,fliege; fliage; flieger
Craig,MSKT,muesikante; musikanten; musikante,müsikant; müsikante
Craig,XTM,stamm; stamme; stemme; schüett-em; stumm,stimm; stimme; stimma; schad-em; stimm'; stimmig; stimmen
Craig,LXTR,laschter; laster; lychter; lüster; liechder; lüschter; lüschtra,lüschtere; lichter
Craig,KRT,geredd; kriejt; geredt; ghört; kreijt; g’hört; grood; gerade; ghirot; g'höert; kart; gheert; garde; g’heert; krejt; g’hyroot; krütt; krott; geroote; g'hierot; kocht; g'hyrot; ghyrot; griet; ghierot; gerote; g'heert; grient; carte; g'hirot; g‘hört; g’hörte; geehrte; geräjt; ghiroter; griddi; karten; kreit; grod; g’hierot; ghyroot; guérite; 'kart; courant; court; crient; g'eehrt; g'hierote; g'hoert; g'hôert; g'hyroot; g'rad; g’ehrt; g’hirot; g’hoert; g’hôrt; g’hürt; gaarde; gaarte; gärte; geehrter; geraant; gerajt; gereut; geridde; gerode; gerredd; gert; gerte; ghierood; ghiroti; ghyrode; goorte; grad'; gratü; greit; gryddi; gurt; kehrte; kreta; kried; krieit; kriejdi; krijt; kritter; kröte; krut; krutt; kryd; kürranter; kurrent; geritte,g'hört; grad; g'redt; gred; garantier; g’höert; ghärt; ghert; grint; garte; ghöert; g'hert; g'hort; g'red; garta; grejt; gritta; g’hert; kehrt; g'hirote; g’red; 'gritta; carotier; corday; g'ritte; g'rüete; g’härt; g’hirota; g’hirote; garder; ge'achter; gehrt; gerd; gereit; ghirota; grat; gratu; gredt; grett; groit; kride; krüt; karte; gard; gered; ghirote; gradi; gerett
Craig,NMN,nehmen; namen; numme-n,nämmen; nummen
Craig,XTP,staub; stubb; stub; stibber; stybber,staüb; stube
Craig,TS,ze; daß; diss; zue; dass; dis; diß; dies; zu; deß; des; zü; zaj; diese; zuer; dieser; zeij; diesen; zej; zaij; daß'; dieß; döisig; dessen; dissi; döüsig; zäh; daas; dausig; zey; tass; dess; zeh; döjsig; zaye; diess; dos; tes; dass’; däs; daus; dhues; disai; disse; does; dois; döuisig; döusig; düser; tiss; tous; töusig; tues; za; zääj; zaich; zaig; zäij; zeie; zeih; zich; zue’; züej; züü; züü''; düs; z; zer,das; züe; zeig; züa; zieh; duss; züer; ziah; taüsig; toisig; zeh'; zo; zäj; zei; dussa; ’z; dàs; döjsich; döjssich; dus; this; tüas; zah; zieah; züen; zeye
Craig,PLXT,palascht; bloost; blecht; bluehscht; bluescht; palast,blost; beleicht; bloscht
Craig,RST,rasst; raßt; rüeßt; rysst; ryßt,reüssite; risst; rißt
Craig,VK,wegg; voici; weck; wecke; wegen; wekke; wekker; wik,wege; wage; wag; wacker; weg; woge; waga; wc; wog; wàge; wäck; wecken; wagen; wecker
Craig,HNR,han'r; han’r; honneur; henri; höön'r; hüehner; hühner; hann'r; henry; huehner; hann‘r; hänn‘r; honnèr,hann-r; hann’r; heinrich; hann-er; hanner; han-'r; han-r
Craig,TSL,zell; zeller; zelle; zäll; zall; tässele; zälli; zollen; zoll; zelli; zählen; zalle; zälle; zel; zehle; ziele,zahle; zaller; zähl; zahl; zäller; zulli; zehl; dissel; düsel; tässle; zàhle; zalli; zile; zola; zulle; zähle; ziel; zahlen
Craig,ATRST,intressant; interessant; intressanter,interessanter; intéressant; intressante; interessante
Craig,NNK,nong; nonce; nung; nuance; ning,nanci; nancy; nunge
Craig,KXRV,g’schriwwe; gschriwwe; g'schriewe; gschriewe; g'schriwwe; geschrieben; g’schriwe; g'schriewwe; g’schriewe; geschriewen; geschriwwe; gschriewwe,g'schriwe; gschriwe; geschriewe
Craig,RNK,ring; ränk; rangen,ringer; rung; rang; range; ringe; ringen; rangier
Craig,ANXT,enchanté; enchantée; anschint; einst; innischte,einscht; unschuidig
Craig,VRM,werum; wurum; wurrum; warum; warmi; verum; vorem; warm; w’rum; wurm; würm; vermag; voreme; vorm’e; warüm,worum; vor-em; warmer; wärm; warme; wärme; wàrm; werm; vorm
Craig,TVK,duwack; duwak; tuwack,düwack; tüwak; düwak; tübak
Craig,VKS,wichse; veux; vieux; wachs; weichs,wackes; wichs; wegs; wachse
Craig,KRTSR,küerzer; kurzer,kritzer; kirzeri
Craig,ARTRT,erantritt; orientiert,arretiert; arretiart
Craig,XRFT,schrift; schriften,schrifft; schrifte
Craig,VRML,würmele; v‘rmahle; würmel,vermähla; viermol
Craig,AFRTRF,üwertriewe; ewerdorf; owerdorf,iwertriwe; iwertriwa
Craig,TSYNK,zügange; dasjenige,zuegange; züegange; zugang; zügang; zugange
Craig,AVT,avant; awet,abete; owet; avent; owed
Craig,KLK,glück; glüeck; glük; kolleg; glueck; kollegen; glocken; clock; collège; gelegen; gelogen; glücke; kollege,glick; klage; g'lege; glocke; gloge; chillig; colleg; college; g'loge; gleck; glicker; gliek; glock; klug
Craig,XPS,spaß; schibüs; spiz; schebbs; spaßen; spieß,spass; schaps; spassa; spàsse; spasse; speisen; spiess
Craig,ASV,uesswäj; uesswaj; ausübe; ausüben; isvh; ueswäj; usswäj,usw; u.s.w.; üssiewe
Craig,VYL,vöjel; veaujel; veejel; vöejele; vöujel; vejele,vogel; vegel; väjele; vegele; vögele; wàgele; wäjele; vögel; vöjele
Craig,AVRT,abardi; üwerredd,iwerrede; abord
Craig,AYN,eugène; eijene; eijener; ajene; aijene; aijener; ajener; ejene; eigener,eigene; äjene; agehn; eigena; eigeni; eugénie; igehn
Craig,ARPT,arbeit; arbeite; arbeiten; erbiet,erbt; arbet; erbata
Craig,AFRT,offerte; unfridde; affront; affronte; offert; üwerredd,iwerrede; uffiehrt
Craig,ALS,als; alles; allez; alois; ils; elles; a-als; ales; elisa; elsau; ilüss,also; elis; elise; aloys; alisi; alleisi; elisè; ellse; alls
Craig,ANKLKLX,unglüecklich; unglücklich; unglicklich; unglücklicher; unglücklichi; ungluecklich; unglückliche; unglicklichi; unglücklichen; unglücklichs,unglicklicha; unglücklicha
Craig,FRNKS,frangss; francs; francaise,franks; francois; frangsoa
Craig,NMLX,nämlich; nämliche; næmlich; nemlich,namliche; namlich
Craig,TFK,duwack; duwak; tuwack,düwack; tüwak; düwak
Craig,XRP,schrieb; schrüb; schriebe; schryb,schärp; schreibe; schrib
Craig,TSH,ziehe; zäher; ziehen,zieha; zähe
Craig,TRMPR,trumbiere; drumpier; trumpeere; drumbier; drumbiere; drumpiere; trumpeer,trumpiere; trumbier; trumpier
Craig,ANTR,anderi; andri; ehnder; ander; öönderi; entre; ööndere; under; untreij; iinder; öndere; öönder; ändere; and’r; andräj; ändre; andren; anträuej; e-u-andrer; enterré; entrée; ööndre; unter’; untere,andere; andre; anderer; unter; and're; andra; andrer; andera; untreü; ender; a-ander; and'rer; àndere; àndre; anträuj; entré; untrej; anderen; andr
Craig,LXT,lycht; leischte; lusti; lischt; lest; lascht; luschti; laischte; laschter; laster; leisten; lychte; lychter; lüster; läst; leschte; leste; lichte; liechder; löescht; loost; löst; luschdi; lüschter; lychti; leischt,licht; liecht; last; leiste; lost; luschtig; leischta; list; lustig; leschta; luscht; leichte; lichten; lichti; lischtig; lescht; lichter; lust; läischte; liest
Craig,KRNKHT,krankheit; krankheiten,krankhet; krankheita; krankheite
Craig,H,hier; haa; her; hen; hä; heer; hie; hien; ho; höh; heh; hoh; hu; hui; heeh; ha-ha-ha; hy; hau; hoer; hah; hee; hej; heu; huh; hoo; höeh; häh; hä-hä-hä; hä’; hé; hi-hi-hi-hi; hue; huen; haue,ha; hà; hi; he; hia; höer; hü; hai; heig; häi; hài; hü-hü-hü; ha'a; häj; haüe; hoi; hei
Craig,KLMR,calmier; kolmer; kolmerer; kalmier; kalmiere; kehlemer,colmer; calmiere
Craig,MNXL,menschel; menschlich,mänschle; manschlich
Craig,XVL,schwell; chevalier; cheval; schiewle; schwüel; schwüele,schwelle; shawl
Craig,HRTSY,herzige; herziger; herzigi,harzigi; harziger
Craig,KLRX,klärchen; glorreichen,glorreicha; glorreichi
Craig,VRS,verrisse; verreise; vers; wärs; vorus; v'rrisse; värs; vereis; verryss; verse; vrais; wäres; wers,wars; vorüs; voruse; v'risse; verisse; verreisa; versah; vors; verriss; voraus
Craig,AFRTSY,iwerzeije; üewerzöüje,uferzoge; üewerzeje
Craig,TRN,dran; drinne; dernoh; dryn; deren; thron; droon; daran; drine; dernoo; terrine; thräne; tyrann; dorne; träne; darin; deran; dhurn; dieren; dr'no; drahne; drehn; drnoh; drnoo; dron; duechene; dürren; terne; terrain; thoren; thränen; tournee; trennen; dorin; dorn,derno; drin; drno; durni; därn; train; durn; tourraine; trenne; tournée; drinnen; darne; dern; dörn'; drina; tern; thràne; tràin; turna; turner; drinn; turne
Craig,FRKNT,vergniejt; v'rgnüejt; vergnijt; vergunnt; verküende; verkündt,verkünde; vergnüejt; vergnüjte; verkinde
Craig,KVNT,gebunde; gewohnt; gewöhnt; gewendt; gewinnt; gewohnheit; gewohnheite; gewend; gewohnet; gewohnhäit; gewunden; gwöhnt; cabinet; gewehnt,g'wöhnt; g'wohnt; g'wohnet; gwohnet; g'wand; g'winnt; g'wohnheite; g’wehnt; gewandta; gewöehnt; gwandt; quant; quand
Craig,PTT,beditte; bedytte; petit; bedidde; petite; bedytt; bedädi; bedeuten; betet; bientot; bietet; p'tit; patenti; patiant; patiante; pietät; patient; patiente,bedite; bedit; bedient; batet; bedienter; bettet; beditt; bittet
Craig,ANXTVL,einschtwiele; einschtwylle; einstweilen,einstwile; einschtwilla; einschtwille; einstwille; einschtwile
Craig,KMNS,gheimnis; g'heimnis; g'heimnisse; g’heimniss; g’heimnisser; gamins; ghaimnuß; ghaimnusse; gheimniß,g'heimniss; g'meinhüs; gymnas; gymnasien; gymnass; g’heimnis
Craig,ATN,adien; antoin; étonné; ideen,antoine; oden
Craig,AXTRX,oeschtreich; oestreich; oestreicher,astrich; astriche; istriche
Craig,TRS,drüsse; très; drus; theres; draußen; drüss; duchesse; drüß; drüße; therese; drissig; daraus; diers; draus; dres; drissich; trousse; trousseau; drs; trois,drüs; drussa; ders; drißig; terrasse; dirs; draussen
Craig,TSFL,zuefall; zuefällig; zeviel; zufall; ziwel; zowel; zuefäll; zuefälli; zueffällig; zufällig; zufiel; ziwele,züefall; züefàllig; züafall; züefällig; züfall; züfälli; züviel
Craig,XMTS,schmuz; shmutz; schmatz; schmauz; schmutzig; shmitz,schmutz; schmutze; schmitz
Craig,KSNT,gsund; gsind; g’sundi; gsunde; gesund; gsüünd; gsünd; gsunder; gsundi,g'sund; g’sünd; g’sunde; gsünder; g’sund
Craig,PRFL,briefel; briefele; beruflich,profil; briefle
Craig,KTX,kütsch; kütscher; ketsch; kitsch; kitsche; kutsche; kutscher,kütsche; gotisch; gotische
Craig,ATRNM,unternemme; unternehm,unternehmen; unternumme
Craig,FRF,vorewe; firowe; frauwe; fyrowe; v'rruefe; verf; verruefe; verrywe,fierowe; verruf
Craig,FLS,fils; felse; fluß; flissig; valise; fließe; fließen; flissi; flöuse; flöüse; flyß; flyssi; folls; fuehls; fülls; valse,veuillez; falls; volls; fels; felsa; flaüse; fliss; fluss; filous; vieles
Craig,HRY,herrjeh; herje,harrjeh; herrje
Craig,MRTK,mächtig; mächtigi,machtiga; mächtige
Craig,NV,newe; nevö; nouveau; näwe; nüwwer; niewer; newer; nuewer; nüwer; nawe; n-owe; naiv; naw; niwwer,nàwe; neveu; nüewer; nabe; neuveu; nowa; niwer
Craig,PKN,pack'ne; pagner; pagnier,backen; begehn; beginna
Craig,PRRTK,prächtig; prächtigg,pràchtig; prächtige; prachtig; pràchtige
Craig,ATRF,antreffe; antreff,atroffe; atreffe; antriff; itroffe
Craig,ATRSRT,intressiert; interessirt; intresseert; untersücht; interessiert,adressiert; untersüecht
Craig,PLPT,beliebt; bliebt; bleibt; beleebt; belieabt; blybd’; blybt; blybt’,blibt; b'liebt; bliabt
Craig,ANKXTLT,annegschtellt; oongstellt,angstellt; anegstellt; angschtellt
Craig,ALT,alti; alde; alledaa; alten; alder; eilt; älder; aldi; ehlytt; eilten; élite; oldig,alter; alta; alt; alte; ilade; alt'; älter
Craig,KLT,gelte; gelt; ghalte; colette; gulde; glidder; gold; kleider; gilt; g'halte; geleijt; g’halte; gelüejt; gelünt; ghalde; glatt; gelade; client; klaid; galt; ghylt; g‘holt; g’hielt; gallant; gelait; gelde; gelöujt; gelten; klaider; galant; g'holt; kleid; gält; klient; cliente; collet; g’heilt; gelaijt; gelaunt; gelayt; gelejt; gellt; gelôijt; gelüünt; ghaauelt; gholte; gilde; gillet; glid; gliedder; glinten; gülde; klatt; kliante; külante; gelitte; gälte; geleit,gald; guld; kalt; g'litte; geluejt; galet; ghalta; geld; gilet; glieder; gelajt; kalte; galte; g'lünt; glada; guldig; kalter; kleide; geläjt; g’holt; g'heilt; geladen; glitta; glünt; gulda; gàlant; galante; galanti; gälten; geläit; gelujt; gläjt; glied; glitte; glüet; guldi; kalta; kälte; kälter; klätt; küehlt; kühlt; galanter; gholt; goldich; goldig; culotte; ghielt; glatte; kläider; klette; kalti
Craig,TSVLF,zwelf; zwelfe; zwölfe,zwölf; zwöelf; zwöelfe; zwolf
Craig,VRP,wachber; verbej; verbie; v'rbie; verbey; vorbeij; vorber,verbi; vorbi; warber; verbei; vorbei
Craig,AVR,awwer; aw'r; üewwer; aw‘r; iwwer; iewwer; aw’r; üwwer; evor; üwrig; iewri; avoir; a'wr; aawehre; ewri; ewwre; iew'r; iew‘r; iwri; owwera; üewrig; üewwri; üwri; üwrie,awer; iwere; iwrig; awr; eweri; ovre; üewri; uewwer
Craig,XVNTL,schwindel; schwindlich,schwindler; schwindlig
Craig,TST,zytt; zitt; zyt; zeit; zitter; zytte; zeijt; zitte; zeiht; tais-toi; zidder; zyter; zydde; zetter; zut; zejt; zytter; döised; zait; zeeder; zitt'; zitt’; zydder; zyte; zyttig,zit; zieht; zite; ziter; zäijt; zäjt; ziet; zitig; zitti; zäit
Craig,XRK,schrecke; schreck; charak,schurk; chargier; schräcke; schrocken
Craig,VV,vive; weiber; wywer; wa-wa; weïber; weivh; wiewer,wiwer; wewer; wive; wiver
Craig,HRXT,horcht; heerst; herrst; horicht,herrscht; horscht
Craig,MNS,mins; meines; moins; meins; mains; muenz; münz,mons; menus; muehn’se; minz; müenz
Craig,TNXT,dienscht; dienste; diensdaa; dunst; dienschdaa,dienst; dunstig; dienschte
Craig,VH,wohien; wehe; wehen,wohi; weiha; weiher; woher
Craig,KTM,guetem; güetem,centime; gutem
Craig,PRS,paris; pariser; persie; baris; pries; prosa; bariser; barris; berejs; bräse; brosse; bruus; burrus; paires; parise; perse; pierres; preiße; presse; presser; preußen; preis,bries; prejse; pris; bourse; pressée; bris; preisse; preiss; paresoi; präisse; preise; prejs; prejss; preisen; près; pres; prise
Craig,XVRS,schweer’s'; schwers,schwarz; schwars; schwärs
Craig,FST,visit; visitt; fasst; fißt; fsst; vas-tu,visite; feisst
Craig,TSRK,zeruck; zirik; zurück; zerick; zirk,zerück; zuruck
Craig,ARXTR,erschter; erstoche,ersteren; erster
Craig,YH,juhu; juhuuuuuh,jeher; jhe
Craig,VRNM,vornehm; vornemme; vernommen; vornahm; vornamen; vornamme; vornehme; vornehmen; vornehmer; wärenem; vernumme,vernimm; vernumma; vernümme; vornahme; vorname
Craig,VTRS,vaters; voudrais; widdersieh,wiedersah; witers
Craig,KFL,g’falle; gfalle; gfüehl; gfall; gefallen; g'fälle; gefühle; gfäll; cheval; g'fäll; g'fiehler; g'füehl; g’fall; g’fuehler; gefällig; gefüehl; gefühl; gefühlen; gfällig; gfiel; gfuehl; gfühl,g'falle; g'fàllig; g'fallig; g’falla; gfalla; g'fällig; g'fiehl; g’füehl; küewel
Craig,AFRXNK,uewerraschunge; ueweraschung; uewerraschung; üwerraschunge,iwerraschung; üwerraschung
Craig,VRPNT,verband; verbinden,verbunde; verbinde; verbinda; verbunda
Craig,KFNK,",g‘funge; confiance; g'funge; g’fange; g’funge; gfange",gfanga; g'fange; gfunge
Craig,VP,weib; wieb; vapo; wäib,wib; wappe; wappen
Craig,KTSKR,gottsacker; göttsacker,gitzkrag; gitzkräue
Craig,AVS,owes; oowes; oowiese,abisse; ibiesse; ebis; ewaso; ebes
Craig,LVNT,lawandi; lebend; liebende,lawenda; lewendig
Craig,VRTT,v'rdient; verdeent; verdiente; verrodidi,wartet; wardet; verdiant; verteidig; verdient
Craig,TT,tät; dät; thät; dhuet; dhädd; däte; tout; duet; täte; dante; dood; dato; thäte; dhät; doot; daat; dit; dhädde; dhäte; dhüed; theater; dhüet; dätt; dhæt; däet; däht; daate; thut; dont; det; dhäet; däete; dhued; dinte; thuet; dhat; tant; doote; dada; däde; dätte; dett; dueht; dutt; dytte; toder; toten; tod; dööd; doodi; dudde; ‘tante; da-da; dädd; daet; dant; dât; de-de; deide; deuten; dhaat; dhaate; dhäd; didi; didier; ditt; ditte; dodo; doit; dooder; doodt; dott; duette; dutte; dyte; täten; teddi; tet; tit; todt; tönten; toter; toute; tuten; tut; tuet; düet; dutter,thàt; thüet; thàte; dat; dunte; tante; tüet; tat; dot; tot; date; tanta; düat; teint; töte; tête; dod; dode; dado; data; tätig; that; dito; tàte; daht; datte; däuj-de-; dent; deter; dote; dütt; tata; täter; tiant; tinte; tönt; tota; tüant; tüat; dient
Craig,KLNTR,cylinder; gelander; geländer,kalander; kalender; galanterie; cilinder; galanter
Craig,NRMT,nachmittag; nochmiddaa; nochmidaö; nochmiddaö; nochmiddäo; nochmihddaö,nochmiddäuj; nochmidda
Craig,NMX,nemmsch; nammsch; nämsch,nimmsch; nimsch
Craig,VRSN,v'rsahn; verresseni; verrissen-; verrisseni; versehn; versehne,versöhne; vorz'nàh; vorznah; versähn
Craig,ANKRXT,ingersteh; yngericht; angericht; ingericht,ung'recht; ungerechter; angerscht; ingerischt
Craig,VNN,wähnen; vun'ne; weinen; wenn'ne; wohnen,vun-ene; vun-ne; wennn
Craig,SKR,sacré; sacrée; saucière; sogar,secre; seig're; siegreich
Craig,XNTL,schändlich; schändli; schnittli,schàndlig; schandlig
Craig,ATT,attata; entente; attenta; autant; état; idiot; odider,untat; attatta; était
Craig,ANKSN,iing’sähn; angsehne; ang’sähn; angesehn; angsahn; angsehn; ing'sehn; yng’sähn,angsahna; angsähne; ing’sehn
Craig,RSRT,ressort; reüssirt; rosaroter,reüssiert; rasieret; rasiert
Craig,PKL,buckel; büeckele; bäckle; bäkkle; beklaue; beklaaue; bickel; bucklich; büegle; bukkli; pokal; päckel,packle; backle; beklag; bückel; bucklig; bueckel; pàckle; pakla; päckle
