mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Craig,ANPSK,u n b s c,i n b s c
Craig,NSKS,n s e x _; n s g a ß; n ü s g s,n s g ' s
Craig,AYNK,e j u n g; i h e n k; i j u n g; ü g u n g; i g u n g; a j u n g; o j o n g; a g u n g; e g e n g; e h e n k; e j a n g; i g e n c; i g i n g; ü j u n g; ü g a n g,e g u n g; e g a n g; o g a n g; u g a n g; e g ä n g; e g i n g; i g a n g
Craig,ASVR,i s w ä r; e s w ö r; ü s w a r; a s w i r; e s w a r; e s w e r; e s w o r; e ß w a r; i ß v ’ r; u s w ä r; ü s w ä r; ü s w e r,e s w ä r
Craig,NNKR,n i n g r,n e n k r
Craig,RMPF,r ü m p f; r ä m p f; r i m p f,r u m p f; r a m p f; r à m p f; r e m p f
Craig,RKL,r i c k l; r i k l i; r k l i _; r k l e _; r g e l o; r ä g l i; r g e l _; r i g l e; r k ö h l; r e g a l; r a k e l; r c e l o; r e k l e; r g l a u; r i g o l; r k e l _; _ r e g l; r e g l e; r e g e l; r i c o l; ' r g l i; _ r è g l; h r e k l; h r g a l; h r g e l; r è g l e; r e k l i; r g e l a; r g l e i; r g l ü e; r i ä g l; r i e k l; r i k a l; r k a l l; r k e l l; r k l a i; r k ü h l; r r e k l; r k o h l; _ r e k l; r e k l a; r i k l e,r k l i g; r i k e l; _ r e c l; r e c l a; r g ' l o; r g l e _; r g l a ü; r e c k l; r k l a g; r o k l a; r g a l l; r g a l o; r k ü l _; r à g l e; r c l e _; r c o l e; r e g ' l; r é g a l; r e g l a; r e k o l; r g ’ l a; r g e l ö; r g l o h; r i k o l; r k - l o; r u c k l; r g e l e; r ü g e l; r e g l i; r i g e l; r k l e i
Craig,FRKL,v ' r g l,v e r g l; f i r k l; v e r k l; _ v r k l; v r k l a; v o r g l
Craig,SVL,s w i l l; s y b i l; s a w e l; s w a h l; s a b e l; s ä b e l; ‘ s w i l; s a v e l; s ä w e l; s w a l l; ß e b e l; ß w i l l,s o b o l; s o b a l; s s v o l; z v i e l; s v o l l; s à w e l; s e b a l; s w e l l
Craig,R,"r a a u e; r ö u j _; r e i j _; h r e n _; r i c h _; r ö ü j _; r a u e _; r i e j _; r e i c h; r ü e n _; _ r u e h; r ä i c h; r a u e n; r r e n _; r ü e j _; ’ h e e r; r ä u j _; r h ö e r; ' h e u r; - e r e _; ' h ö e r; ' h i e r; ’ h y r o; r e i h _; ’ h i e r; r ä u e j; _ ’ r e _; r h i e r; ' h y r o; r a i e _; r a i j _; _ r i e n; r a o u e; r a i c h; r ö i j _; ' h e e r; r r i g _; h h e r e; r e i j h; _ r ö u j; r - e r _; r e a u e; r r i e r; r e u e _; _ r e i h; h r i g _; r e u e n; r h a u e; _ r ü e r; _ ‘ r e _; _ r ö ü j; - a i r e; ' h e r r; h h a r e; _ ’ r a a; _ r ä i h; _ r ä i j; _ r a ö h; _ r e e h; _ r e u e; _ r h e u; - h e r r; - i h r _; ' a u r a; ’ h e u r; ’ h o e r; ’ r a a _; h ’ r e _; h r a y _; h r ö i j; h r ö ü j; r e y e _; r r é e _; r ü e i j; r e a u _; _ r o y a; _ r e i j; _ r e j _; h - e r e; ' r r u e; r h a u _; _ , h a r; _ ' r - i; _ ’ r i e; _ r a a _; _ r ä e j; _ r ä j _; _ r e j ’; _ r e n _; _ r e u j; _ r e ü j; _ r i a _; _ r i e r; _ r ö i j; _ r u e a; _ r ü e j; _ r ü i _; - ä i e r; - a r i g; - e - e r; - h u r r; - i h r -; - r - e r; - u e h r; , h a r r; ' e e h r; ' h e r e; ' h o e r; ' h ô e r; ' h o r i; ' h ö r i; ' r - i -; ' r r e j; ' r r o o; ’ h ö r e; ’ h y e r; 1 4 3 e r; 4 3 e r _; h ' e r _; h h e r r; h h ö e r; h r a u e; h r e y e; r - i - e; r ä i e _; r ä i h _; r ä i j '; r a ö j _; r a u e h; r a u u e; r a y e r; r e - ä i; r e - h a; r e - h ü; r e j ’ _; r e u j _; r e y e r; r i a e _; r o e j _; r ö i i j; r o o j _; r r e - a; r r e - h; r r ü e h; r u e a u; r u e i _; r ü i j _; r r e r _; _ ' r e _; _ r o h _; h r i e n; r a u e r; r e i e n; r r a h _",r a ü e _; ' h i r o; r i e i h; h r e r _; r . . . _; _ r ü e h; r e i e _; _ r i e h; _ r i c h; r ü e h _; ' r i c h; r a u i _; h h e r _; r e i a _; h r e i e; ' r i e h; ’ h ö e r; r r i c h; r o i a _; ' h ö r e; r ä u e _; r ä u i _; r h e r _; h h a r _; _ r i a h; _ r u e _; h r i e _; r e ü e _; r h a u i; r i e h _; r e i e r; r o i e _; h r e i _; r h e e r; _ r e i e; r ä ä ä _; _ r ä i g; _ r ü a h; _ r ü e i; ' h i r _; ' r e r _; r ä i g _; r e i i _; r e u a _; r e ü e r; r h ä u i; r ü a h _; r ü e i h; h r i c h; _ r e r _; _ r u e i; ’ h i r o; r e u e r; _ r u e j; r u e j _; _ 9 9 e r; _ r e u i; 9 9 e r _; _ r a e h; _ r a i j; _ r a u i; _ r e ç o; _ r e i _; _ r e u a; _ r h i _; _ r i e u; _ r i g _; _ r o i h; _ r ö j _; _ r u h _; _ r ü h _; - e r r _; - i r e _; - r - ä _; ' r a ü e; ' r ü e h; ’ e r e _; ’ r i a h; ç e u r _; h - e r _; h ' r e _; h r ä i j; h r e i a; h r o i a; r - h ä -; r a a h _; r a ü e r; r a u i e; r e a h _; r e ç o i; r e i h '; r h ä u j; r i a g _; r r a a h; r r i - a; r u e i g; r u e j h; r ü e r _; r i e n _; _ r e h _; ' h ö r _; _ r . . .; _ r o i _; ’ h o r i; h h e i r; r ä i j _; r u i e r; r i e r _
Craig,ALVR,e l w e r; ä l w e r; a l w a r; æ l w e r; e l w u r; i l w r e; u l w e r,a l w e r; i l w e r; à l w e r; a l w r _; i l w r i
Craig,AHY,u h i g e; e h e g a; e h e j o,e h i g e; ü h i g e; ü h i g a
Craig,ANPK,u n b e g; u n b e k; i n p a c,a n p a k; e n b e g
Craig,ARF,e r u f f; e r u e f; _ e r u f; e r v e _; o o c h f; a r f a i; a r a f f; o r f e _; a r a u f; ü r f e n; _ e r f o; a r r e w; a r r i w; o c h f o; e r v i e; o c h v e; e r f u e; e r u f e; e r f u h; o r e w e; _ e r f u; ä r f e _; e h r e w; a r r i v; e r ö f f; ä r i f ä; _ o h r f; a c h o f; a r f i _; e r f e i; e r ü e w; e r v e e; ö r f e r; o r f i e; o r f ü h; a r i f a; a u r e v; u r e v o; _ a r i w; _ e r ö f; a r i w i; e r e f ü; o c h v '; _ e r ü w; a r - v i; a r a v e; ä r e w i; a r i v a; a r o u f; a r r e f; a r v i e; æ r f e _; e r - f i; e r - o w; e r - u f; e r a f f; e r e w i; e r f ü j; e r i e w; e r i f a; e r i f e; e r r e w; e r r i v; e r r y w; e r u e w; e r ü w e; e r v é _; e r v o h; e r y f f; e r y n f; i r - v i; i r o p h; i r o w e; o c h e f; o c h f ö; o c h f ü; o h r e f; o h r e w; o h r f e; o h r f y; o i r - v; o r f e h; o u r v u; u a r - v; ü e r f _; ü r e f a; ü r e w a; u r i v e; ü r u e f; u r u f e; u r v e _; u r v u _; y r o w e; e r f e r; e r f ü h,e r v o _; e r f e _; e r f i e; _ e r f i; _ e r f a; e r f ü e; e r f a h; _ e r f ü; e r ü e f; e r u f _; o r i w e; a r f e _; e r f ä h; e r o w e; ü e c h f; a r f u e; a h r e f; a r f a _; a r v a _; e i e r f; e r à i w; i e r o w; o r f a h; _ a r a w; _ e h r v; _ e r o w; a c h v a; a r a w i; à r i f à; e h r v e; e r a i w; e r e f a; e r f a _; e r i f i; e r i w e; e r r u f; e r v e a; e r v u _; e y r a w; i e r e f; i e r f a; i e r f i; i r u f e; o r f a _; o r ü w e; ü e r f e; u i r u f; u r e w i; u r ü e f; a r v e _; a c h f o; e r o f f; e r v e i; o r f e n; o r v é e; e r f e h
Craig,KSK,_ g e s c; _ g ’ s c; _ g s i c; _ k o s c; c h e s c; c h ’ s c; g s u e c; g e s a g; _ c a s q; _ g ‘ s c; _ k ä s c; g e h s c; _ g s y c; c k s i c; k a u s c; g a i s c; c h ‘ s c; c h s i g; c h ü s c; g ä i s c; g e s u c; h g ' s c; _ g a s c; g s ü e c; h g e s c; _ k æ s c; _ k ö s c; - k æ s c; c h - s c; c h e s k; c h s e k; c k ’ s c; c k e s c; c k i s c; g ’ s ü c; g a e s c; g ä u s c; g e e s c; g e s e g; g e s o g; g s a g e; h k a s c; h k i s c; k e u s c; k k a s c; k k i s c; k ö e s c; x - c o u,_ g ' s c; _ k a s c; g ' s i c; g e i s c; g s ü a c; k ü h s c; _ k e s c; k s a c k; c h ' s c; c k s a c; _ g i s c; _ g s a c; c h s e g; c h z g e; c k s k i; c k z ' k; g ’ s a c; k z ' k u; x i g e a; x i k o _; _ g ä s c; g ’ s i c; _ g o s c; _ k i s c; g e s i c; - g ' s c; c h s i c; c k s g i; k s g i e; _ g ü s c
Craig,TKL,t g l i e; d i k a l; t o k o l; t e c k l; _ t ä g l; t ä g l i; t a k e l; t ö c k l; d g a l l; t ü c k l; t i k e l; d i c a l; t e - c l; t e g e l; d a a k l; d a g l i; d e c k l; d e g e l; d e g l a; d u k e l; h t k a l; t - g a l; t e k o l; t i k ü l; t t g l o; t ü k l e,_ t à g l; t g ' l o; _ t a g l; t à g l i; t a g l i; t i c k l; _ d e c l; d e c l a; d g ü l _; d i g a l; h t g l o; t à c k l; t a e g l; t a g e l; t à g l e; t k l e i; t o k a l; t i c u l; d e g a l; t g e l i; t i g a l; _ d e k l; d e k l a
Craig,ANKS,a n g e s; u n g s a; y n g ’ s; a n g s _; a n g e z; a n g s e; u n g g s; a n g ’ s; _ y n g s; a n k e s; a n g ' s; y n g ' s; u n g s _; i n g e s; i n g ' s; i n g s e; o n n i x; _ i n g s; a n g s s; a e n g s; ä n i g s; a n k ’ s; ä n k i s; e a n g s; e n g e s; i n g s s; i n i g s; o o n g s; u n g ' s; u n g s u; u n k ö s; e n i g s; u n g e z; a n g a s; u n g e s; u n g s s; a n c e z; a n c h s; a n g ‘ s; ä n g s _; a n g s -; a n g s i; a n g s ü; e e n i x; e n - e x; e n g s _; e n g s a; e n i x e; e n k ‘ s; e n k ’ s; e n ü g s; i i n g s; i n g g s; o n k a s; ü n g e s; u n g s -; u n k œ s; y n g s e; a n c s _; _ e n g s,_ a n g s; i n g s _; i n k s _; _ ä n g s; a n g s a; u n k e s; a n e g s; a n k e z; a n c e s; i n g s u; i n k s e; i n g ’ s; i n g e z; u n k o s; a n a g s; a n g s ä; a n g s o; e n k s _; o n g s o; a n k s _; i e n g s; u n g ’ s; _ u n g s
Craig,RMPL,r a m p l; r e m b l; r u m p l; r a m b l,r i m p l; r e m p l
Craig,TV,_ d e v u; _ d e v o; t a v i e; _ d a v o; _ d a b e; h t v e r; _ d e b y; d e b y _; _ d e b i; d e b i e; t w ü e r; _ d a u w; d a u w e; t t v e r; d a b e i; t i v e _; _ d e w w; _ d u w a; _ t a v e; d a b e e; d e v o i; t a v e r; t e b e r; d e w w e; h t w a a; _ d a ö w; _ d e v i; _ d ü w e; _ t a b o; d d a b i; d e w e r; h t a v _; h t e b u; h t i v i; h t w i e; t a b o u; t ö w w e; t t e b e; t t w e r; t ü e w e; t u w w e; t ü w w e; t w e r _; d ä u w e; t w ä e j; _ d a i w; _ d é b o; _ d e v _; _ d e v e; _ d e w e; _ d e w o; _ d i v a; _ d i v e; _ d i v o; _ d o b i; _ d o b y; _ d ö ü w; _ t a b e; _ t a u w; _ t ä u w; _ t i v o; _ t o b e; _ t u w a; - d e b a; - d w a _; - e t - w; d - w e r; d ’ w e r; d a b e y; d a i w e; d a ö w e; d a ö w i; d ä u w o; d d e b a; d d i b u; d d y b ä; d e b a a; d e b a u; d é b o u; d e v e n; d e v i e; d e w e j; d e w o h; d h a b u; d i b u e; d i v e r; d o b e _; d o b y _; d ö ü b e; d ö ü w e; d ü w e h; d v e e h; d v i e r; d w ä j _; d w a u e; h t ä v e; h t ü b u; h t w e r; t a u b e; t ä u b u; t a u w e; t ä u w e; t a w i e; t e - v e; t e b u e; t e b ü e; t e b ü ü; t e h - w; t e h w i; t e i v e; t e i w e; t e w i e; t e w y e; t h e w u; t h o w w; t i v e n; t i v e r; t i w w e; t o b e n; t ö w e r; t t e b ü; t t e w y; t t o w i; t t v ö u; t t w e _; t t w i e; t v e r _; t v ö u j; t w ä y e; t w u e r; t h w e n,t u w e _; t e b a u; _ d o w e; d o w e _; t a w e _; _ d ü w a; _ d i v i; ' a n t w; t i a b e; t o w e _; _ d e b a; t i a w e; _ t ü w a; d v i e h; h t o w e; t i v i _; t o w e n; t u b e _; _ t ä b e; t ä b e r; _ d a b i; _ d e v a; _ d u b e; _ t i a w; _ t o w a; _ t ü b a; - d e - w; d a b e n; d e - w i; d e i b e; d o b e h; h t - v e; h t a b u; t - v e r; t - w e i; t à i w e; t a u i w; t h o w a; t i - o w; t i e w e; t o w a _; t o w e r; t t e b à; t t w e n; t u e w e; d i e b e; _ d ä u w; _ d o b e; h t e v i; t e v i e; d ä u w i
Craig,ARP,a r b e i; o o c h b; a r b e _; _ a r b e; e r b y _; e h r e p; e r b e n; o r b e i; _ e r b e; e r e b a; o c h b u; _ e r b ä; a c h b e; i r r e b; o r b e n; e r b e i; _ e r a b; _ e r b a; i e r e b; o r r i b; u c h e b; a r e b a; a r r e b; a r ü b e; e r a b b; e r b e j; e r ü b e; i r e - b; o c h e b; o o r b y; o r b e e; o r b e r; e h r b u; _ e r b i; _ e r b o; _ e r r b; a r a b i; a r b e -; a r r i b; e a r b e; e h r b e; e r a - b; e r b e _; e r b e y; e r b o h; e r b ö ü; e r b u e; e r i p p; e r r i b; e r ü b i; e y e r b; i e r b a; i e r b e; i e r ü b; i r r a b; o c h b o; o h r b i; o r b e h; ö r b e r; o r p e r; o r ü b e; u - r u p; ü e r b _; u r i b u; ü c h b a,e r b i _; o c h b e; e r b i e; o c h b ü; ö r p e r; _ ü r b a; e r a b _; à r à b i; e r a b e; o u r b i; ü r e b u; _ e r b _; e r b e r; i r o p _; a r b e n; e r b ä u; e r i b u; _ e r b '; _ e r o b; a r a b e; a r b e r; a r e p e; e h r b a; e h r b ü; e r b ' _; e r b o u; e r o b e; i r - b e; i r e b i; o c h b a; o c h e p; ö e r b _; o r b i _; ü a c h b; ü r e p e; u r e p u; ü ü r e b; _ a r a b; _ e h r b; e r - b a; e r p e r; e u r o p; ö e r p e; u r o p a; a c h b a
Craig,SN,s e h n _; _ s e h n; _ s i n _; _ s i n i; s i n i _; ' s i n _; s s e n _; s o h n _; s i o n _; s s i o n; s e h n e; _ s o h n; _ s e i n; ’ s i n _; _ s y n _; s ä h n _; ’ s i n n; s e i n _; _ s a i n; _ s y n e; s e i n e; ' s e h n; s a n n e; s u n n _; _ s y n i; s y n i _; s y n e r; ’ s ä h n; s y n e _; h s e n _; _ s ä h n; _ s i n ’; ’ s e h n; s i o n ä; _ s o n _; _ s e y n; ' s ä h n; s e y n _; ' s a h n; s s e n e; s i o n e; s s e n a; ’ s æ h n; s ’ n e _; s a i n _; s s ’ n e; s æ h n _; s e - n '; s e h n '; s s e n h; z n e j _; _ s o n n; ‘ s i n n; s æ h n e; s o n n i; _ s ä i n; _ s æ h n; _ s e - n; _ s e e n; _ s i o n; ' s e n _; s a h n '; s ä i n _; s e - n _; s e n h a; s o y o n; s s i ö n; s o n n e; s i n n u; s e n i _; s s e n i; _ s i n -; s i n o _; _ ’ s i n; _ s a n i; _ s e ’ n; _ s é n a; _ s e n a; _ s e n n; _ s o ’ n; _ s ü e n; ‘ s u n n; ’ ' s i n; h s ä h n; h s e n e; h s i n n; s - a n n; s - e i n; s - n o u; s a a ’ n; s a n e h; s a u e n; s a u n e; s e ’ n _; s e e h n; s e e n i; s e i n a; s e n - _; s e n e n; s e n n _; s e y ’ n; s i e ’ n; s i n - a; s i n ’ _; s i n n '; s i ö n e; s i o n i; s i o n o; s o ’ n _; s o i n _; s s a h n; s s e h n; s s e n -; s s h u n; s s i n e; s s i n n; s s n a h; s s u n n; z - n o u; z n e y _; _ s i n '; s a n n a; s e i e n; s e h n ’; s e n h e; s o n n a,s i n n _; _ s i n n; _ s à h n; s à h n _; _ s a h n; _ s i n e; s a h n _; _ s u h n; s u h n _; s i n n i; s s o n _; s i n e _; ' s i n n; s i o n a; s ä h n e; _ s u n n; s i n n e; _ s i n a; s i n a _; s i n n -; s i o n n; ’ s a h n; s e n e r; _ s e n _; s i e n _; s u n n e; ' s u n n; s s a n _; z ' n à h; s o n e _; _ s a n _; s a h n ’; s s e - n; s a h n e; s a h n -; s e - n e; s e h n -; s i n n a; s s a n a; s s h a n; s u n n a; s i n e r; _ s ö h n; s s i n _; s e - n ’; _ s a n n; _ s ì n _; _ s o ' n; _ s o n -; _ s o n e; _ s o n i; ' s i e n; ’ s u n n; s a h n a; s a n a _; s a n n o; s e n a _; s i n n ’; s o ' n _; s ö h n _; s ö h n u; s o n a _; s o n h i; s o n i _; s o n i g; s s h ä n; s s o n -; s s o n h; s u n n '; z ' h à n; z ’ h a n; z n a h _; s ö h n e; _ s i e n; h s a h n; s i n e -; s o n e n; s e n e _
Craig,ATLF,a d o l f,u d o l f; ü d l e w; ü d l a w
Craig,LMT,l a m m t; l o m a t; l ü e m t; l o m è t; l a m a t; l a m e t; l e m m t; l i m a t; l i m m t; l m a i d; l m e - t; l m e n t; l m u d d; l u e m t; l o m e t,l m i t t; l e u m d; l ä h m t; l ä m m t; l u m e t; l ü m t e
Craig,STSL,s i t z l; s e t z l; s z e l e; ß z e l _,s z a h l; s z ä h l; s z u e l; s z u l i
Craig,RNF,r n ü n f; h r e n v; r e n v o; _ r n ä w; r n ä w e; _ r n e w; _ r n a w; r n e v a; r n v i e; r o n v i; _ r e n f; _ r o n f; r e n f o; r e n n f; r y n f a; r n e w e; r n i n f,r n u n f; _ r a n f; r n a v e; r n h a f; r o n e w
Craig,HSS,h u u s z,_ h ü s z
Craig,TRKS,d e r g s; t ä r k s; d e r a x; t r i k s; t r u g s,t a r g s; t e r g s
Craig,HMTS,h a m e z,h e i m z
Craig,ANKM,a n g e m; i n k u m; o n g e m; y n k u m; a n k o m; i n k o m; u n g e m; a n k u m; a n c e m; a n k æ m; e n c o m; e n k m o; e n k o m,à n g m o; a n g m o; u n k u m; i n g m ü; _ u n g m; à n g e m; a n k e m; a n k m o; u n g m i; u n k o m; ü n g e m
Craig,HPS,h a b s _; _ h ü p s; _ h e b s; _ h o p s; h ü p s e; h i b ü s; _ h a b s; h e b s _; _ h o b s; _ h ü b s; h o p s e; _ h i p s; h i b s i; h i p s e; h e b s e; h o b a s; h o b s _; h o b s a; h o b s e; h o p a s; h o p s _; h o p s a; h e b b s,h a b s u; h o p p s; h a b s e; h a p s _
Craig,SF,_ s a a w; _ s a v e; _ s i e w; s a u w e; _ s a u w; s i e w e; _ s u f f; _ s ü ü f; s ü ü f e; s o f f e; s e p h i; _ s ü f f; s u f f i; h s e w i; s e f u e; s a u v e; _ s o w o; _ s o w y; s e f f _; s o w o h; s s e f f; z h a f e; _ s o w i; s o w i e; s u f f _; _ s a v a; s a v a i; _ s a v u; h s e w a; s - p h i; s a a u w; s a v e _; s a v u a; s e f f e; s f ü e h; s f ü e r; s i w e _; s ü f f e; _ s o i f; s o i f _; _ s ä w e; _ s e n f; _ s e u f; _ s i p h; _ s o f e; _ s o u f; _ s u i v; _ s u u f; _ s u w ö; _ s y f f; ' s o f f; h s e f u; h s f i g; s - a f f; s - v o y; s ' f e r; s a a w _; s a a w i; s a f f _; s a f f ä; s a i f e; s a n f a; s ä u f e; s ä u i f; s a u v é; s e f e j; s e n f _; s f a u _; s f u e r; s i e f e; s i p h o; s o f e r; s ö i j f; s ö i j v; s o u f f; s o w e _; s s e f e; s s e v e; s s e w e; s s f ü e; s s i v e; s ü f f _; s u f f e; s u u f e; s v i e h; s y f e r; s y f f e; ß v ö u j; s o u v e; _ s i w e; s - à - v; s o p h _,s e i f e; _ s a u v; s a u v i; _ s e i f; _ s ü f e; s a u v _; s ü f e r; s e p h _; s f i e h; z ' f i e; _ s o f o; z - v o u; _ s a u f; s a u f i; _ z v i e; s s i v _; s e f ü e; _ s a v o; s a v o i; _ s o v i; _ s o p h; _ s à n f; _ s ä n f; _ s e w e; _ s o o w; _ s o w a; - s é f _; s - o w e; s - v o u; s a f ü e; s e - v e; s é p h i; s o o w ä; s o u v i; s s e - v; _ s a n f; s o v i e; s o p h i; _ s o u v; ’ s o f f; s e i f _; s s i e w
Craig,TYM,t i g a m; t i g u m; t a g ê m; t i g e m,d e j u m; d i g e m
Craig,KRR,k r a c h; k r ä c h; c r i e r; c r i r e; c r o i r; g é r é r; g r u i r,g r a c h; g r a r i; k e r - r; k r i e r; g e r e r
Craig,ALPF,a l b v e; e l i p f; e l ü p f,a l b a f
Craig,FFS,f u f f z; _ f u f z; f f f s _,v e f e s
Craig,FPF,f f o p f,f b e w a; f o p f e
Craig,NFY,n f ä j e; n f a j o; n f e j e,n f a j e
Craig,LSP,l o s o p; l i s s b; l s o b a,l e s e p; l a s e b; l z b ü e; l s u p p
Craig,RTNS,r t e n s; r t u n s; r d e n s; r d o n s; r t e n z,r d i n s; r t a n z; r d a n z
Craig,SNXP,s e n s b; s i n s p,s o n s p
Craig,HMF,_ h a m f; h a a m f,h e i m f
Craig,KPX,g b i c h,g b s c h
Craig,VSR,w a s ' r; w a s ’ r; w e s a r; w e s e r; w a s i r; w e s r e,w a s - r
Craig,KVLK,q u e l q; g v o l k,q u ä l g
Craig,LNL,l i ö n l,l e n e l; l o n e l
Craig,SYK,s - j u c,s e g ü g
Craig,TNF,t e i n f; t u n f ü; d e n ä w; t o n - f; d a n e w; d e n æ w; d e n e w; t - i n v; t e n f e; t e n o w; t u n f u,d e n f a
Craig,SXT,s i c h t; s y c h t; s e s t a; _ s e s t; s e s t ö; z s c h t; s e s t u; s i s t e; s s i s t; _ s u s t; _ s ü s t; s a a s t; s e s t i; s i c h d; s i s t i; s s e s t; s u s t _; s ü s t _,s e c h t; s e s t o; _ s y s t; s e s t e; s y s t e
Craig,ARKL,e r g l ü; ä r k l e; i r i k l; e r g l y; e r k e l; u r g e l; e r k l ä; e r k ä l; _ e r k l; a r c e l; e r k a l; e r k l o; u r i g l; u r k e l; e r k l e; a r g e l; a r i k l; e r c l o; e r g l e; e r i k l; e r k l i; i e r k l; o r g l i; o r i g l; o r g e l,e r g a l; e r g l i; e r g ' l; i r k l i; e r g u l; i r k l a; _ o r g l; a r g l o; o r g l e; e r k l a; e r k ü l; o r g a l; a r c o l; à r g l e; e r c l e; e r g ’ l; e r g o l; e r k l à; ö r g l _; o r g l o; o r k - l; ü r g e l; e r g l a; e r g e l; ä r i k l
Craig,MSNS,m s o n s,m s u n s
Craig,AKSTS,e x e z a; e x t e s; ü c k s z,i c k s z; e g s z u; i e g s z; _ e x z e
Craig,TVR,d w e r i; t w ü e r; h t v ' r; d w a r _; d i b u r; d e b u r; t v e r ä; _ d e v r; d e v r a; t t w e r; t w e r _; d - w e r; d ’ w e r; d e v ' r; d e w w r; d i v o r; d w ä r e; d w e r r; d y b ä r; h t v ‘ r; h t w e r; h t w o r; t a w e r; t i v - r; t v ‘ r _; t w a c h; t w e r i; t w o h r; t w u e r,d e w u r; d w a c h; h t v o r; d e b a r; h t w u r; t w e h r; t w u c h
Craig,YTR,j t ' r _; j t ’ r _; j e d r i; h j t ’ r; h j t e r; j t ‘ r _; j e d e r,_ j e d r; j e d r e; j t - r _; j t e r _
Craig,TLF,t t l o w; t l o w e; t l a u f; d a l a f; d d e l v; d d l e w; d e l v ö; t l ä w e,d o l f _; t - l o w; d l e w a; t l e w i; t l ä i f; t e l e f; t h a l f; t l a ü f; t l o f f; d o l p h
Craig,AMY,o m a g e; a m e g ü; e m j e n; e m o g e; e m ü h j; i m a g e; i m a g i; i m e g e; u m i g e,e m a g a; o m a g i; a m a g e
Craig,RTHS,r ä t h s; r t h s _; r a t h s,r o t h s
Craig,FRN,_ f r ä n; _ f e r n; f r e u n; f e r e n; _ f r y n; f e r a n; f r i e n; f e r n a; f e r u n; f e r n _; v e r n e; v e r n ü; f e r n e; v e r a n; f u r ’ n; v o r a n; _ f r æ n; f f r o n; f f r u n; f r ü e n; v e r ä n; v o r n a; f e r n ü; f f e r n; f r ä i n; ’ f r a n; f a r e n; f e r n h; f f r a n; f o r ’ n; f o r n i; f r e i n; f r o h n; f u r ' n; v e r e n; v e r i n; v e r n o; f r a i n,_ f r i n; _ f r a n; _ f r à n; _ v o r n; f r a n ç; _ v e r n; v o r n e; f r a n _; v e r n i; v e r n a; v e r n u; _ f r o n; ' f r i n; v o r - n; _ f u r n; f u r n e; _ f r e n; _ f a r n; f a r n _; f i r a n; f r a n e; v a r e n; v é r e n; v e r n à; v o r n h; v o r n i; v e r u n; v o r n _
Craig,PKV,b e q u e; _ b e q u; b g e b e; _ b a q u; b a q u e; b g e w a; b g e w e; b g e w i; b g e w ö; _ p i q u; p i q u e,b g ' w i; b g a w e; b e q u a; b o u q u
Craig,LNT,_ l a n d; l e n d _; l a n d _; h l a n d; l ä n d e; l i e n t; l a n t _; _ l ä n d; l l e n t; l e n t i; l e n d i; l l a n t; l o h n t; l i n t _; l i n t e; h l e n d; l ' i n t; l l e n d; l e n d t; l o n d _; l u n d _; _ l e n d; _ l i n t; l ' e n t; l ’ i n t; l a n a d; l a n t a; l a u n t; l e a n d; l e e n d; l e n o t; l h a n d; l i a n t; l i n d d; l i n d u; l i n t u; l o n d i; l o n t i; l ö ö n d; l ü n n t; l ü ü n t,l i n d e; l e h n t; l a n d e; l i n d _; l a n d i; l e n t _; l e n d e; l a n t e; ' l ü n t; l o n t a; l u n d e; l ä n d i; l o n d e; l e n t e; _ l à n d; _ l æ n d; l à n d e; l a n d u; l à n n t; l ä n t _; l ä n t e; l a n t i; l æ n d e; l h ü n d; l i n d a; l i n n d; _ l o n d; l a n d a; l l a n d; l o n d o; _ l i n d; l ü n t _
Craig,ATVR,o t w u r; e d w a r; e d w ä r; e t w u r; i t w e r; i t w i r; o t w ü r; u t w u r,a t w u r; e t w i r
Craig,AVN,e w a h n; e w ö h n; e v u n _; a v o n _; e w i n n; e w u n n; e v o n _; e w o h n; e w e h n; e w e n i; a b i n e; _ y v o n; y v o n n; i e w u n; a v i o n; e w o n n; i w w e n; _ a v o n; e w w e n; i b ü n _; o w e n -; o w e n a; e b a h n; a b ö h n; _ a b o n; _ é v è n; _ o b o n; _ ü b u n; a a w e n; a a w u n; a b o n h; a b o n n; ä u b u n; ä w e - n; a w e n e; ä w w i n; e b a a n; e b a i n; e b a n n; e b u n _; é v è n e; e v i n e; e w - n o; e w e - n; e w e n a; i - w i n; i b e n a; i b ü n a; i b ü n e; i e b i n; i v a n _; i w i n _; i w o h n; i w w ’ n; o b i n _; o b o n i; o u v a n; o w e n e; o w e n u; o w e n ü; o w w e n; ü b i n _; u e w u n; u w e - n; u w ö n i; u v e n i; e w e n e,e w a n n; a u v i n; e w ä n n; o b i n e; e v e n i; _ a b i n; o w i a n; _ a w e n; o w e n i; _ a v a n; e b e n e; a b a h n; a b a n e; a b e n i; a v i n n; à w e n a; a w e n i; e - w e n; o v i a n; o w e a n; ö w i n _; u v i n _; i b u n a; o b i a n; ä w e n a; e b e n a; e i b u n; i w e n e
