"data","Freq"
"e u i l",11
"f a n n",11
"f a s s",11
"f e r z",11
"f l i e",11
"f r i c",11
"f ü r s",11
"g ' l a",11
"g ’ s e",11
"g a g e",11
"g e b e",11
"g e d e",11
"g e k l",11
"g e t _",11
"g l ä s",11
"g r a b",11
"g r a n",11
"g r a p",11
"g r e d",11
"g s p i",11
"g s ü n",11
"h a b s",11
"h a h _",11
"h a m _",11
"h e e n",11
"h e n i",11
"h e r g",11
"h e s _",11
"h i e h",11
"h i m p",11
"h ö h e",11
"h o t e",11
"h r h a",11
"i a b _",11
"i c h k",11
"i d e n",11
"i e b h",11
"i e g _",11
"i f a l",11
"i f t e",11
"i h e i",11
"i l l a",11
"i n ' r",11
"i n d m",11
"i ß t _",11
"i t e m",11
"i t n u",11
"i w l e",11
"j e h e",11
"j e r u",11
"k i n o",11
"k l ä r",11
"k l i _",11
"k ö n i",11
"k r i c",11
"k r i p",11
"k ü t s",11
"l a n t",11
"l à r m",11
"l ä u i",11
"l e u _",11
"l i a g",11
"l i e c",11
"l o f _",11
"l o t t",11
"l o u s",11
"l t i g",11
"l u s s",11
"l ü s s",11
"m e j l",11
"m e l i",11
"m e r ç",11
"m i s t",11
"m m e t",11
"m o b i",11
"m ö e c",11
"m p f t",11
"m p l i",11
"n a p p",11
"n a s t",11
"n d m a",11
"n d r a",11
"n e s t",11
"n i n e",11
"n i t n",11
"n k e r",11
"n k u m",11
"n s r i",11
"o b i l",11
"o b s c",11
"ö c h e",11
"o d d e",11
"o f f r",11
"o t a _",11
"o t e l",11
"p a l t",11
"p a r r",11
"p e t i",11
"p l a c",11
"p r e v",11
"p r o m",11
"r a c a",11
"r ä i d",11
"r à i t",11
"r à i w",11
"r a n n",11
"r a p h",11
"r a t z",11
"r a ü t",11
"r b l e",11
"r b r e",11
"r ç i _",11
"r d e n",11
"r d i g",11
"r e d i",11
"r e f f",11
"r e p l",11
"r i a f",11
"r i g i",11
"r i l _",11
"r i t s",11
"r k e r",11
"r m i t",11
"r m o l",11
"r m ü e",11
"r o f _",11
"r r e n",11
"r r t h",11
"r s t o",11
"r t h u",11
"r t i e",11
"r u n n",11
"r z l i",11
"r z ü a",11
"s a g a",11
"s ä l l",11
"s a l o",11
"s a t t",11
"s e c r",11
"s e g '",11
"s e h t",11
"s e l t",11
"s e r a",11
"s e s p",11
"s i e g",11
"s r i _",11
"s t ä t",11
"s u m m",11
"t a b l",11
"t a c k",11
"t a i r",11
"t a ü b",11
"t e i _",11
"t e l s",11
"t i e h",11
"t n u t",11
"t o n i",11
"t o u r",11
"t o u t",11
"t t i _",11
"t t s _",11
"t ü r k",11
"t z e m",11
"t z t e",11
"ü d e l",11
"u e j t",11
"u m s c",11
"ü n f _",11
"u p t _",11
"ü p t s",11
"u r e g",11
"ü r s c",11
"u s t _",11
"u s t i",11
"u t i o",11
"v o r -",11
"w ä i _",11
"w ä j _",11
"w e i c",11
"w e r s",11
"w i c k",11
"w i e f",11
"w i g k",11
"w i l s",11
"z e i _",11
"z e s c",11
"z i p f",11
"z w i n",11
"_ 2 0 0",10
"_ a b a",10
"_ a b l",10
"_ ä h _",10
"_ a p p",10
"_ a s c",10
"_ a v a",10
"_ b à w",10
"_ b s o",10
"_ c ’ e",10
"_ d ö j",10
"_ d ü d",10
"_ e h n",10
"_ e r a",10
"_ e t _",10
"_ f r ü",10
"_ g ä s",10
"_ g f r",10
"_ g m i",10
"_ i w i",10
"_ j u c",10
"_ k ä c",10
"_ k e j",10
"_ k r e",10
"_ n a b",10
"_ n ü m",10
"_ o p p",10
"_ p f u",10
"_ p i m",10
"_ r a t",10
"_ r e l",10
"_ r e ü",10
"_ r g e",10
"_ u f h",10
"_ u f m",10
"_ v e l",10
"_ v r s",10
"_ z i p",10
"_ z ü r",10
"- e r _",10
"- n e _",10
"- s e _",10
"' m e r",10
"' s t r",10
"' w a r",10
"’ n e _",10
"1 0 0 _",10
"à c h s",10
"à c k e",10
"a g ' s",10
"à g e r",10
"a g l e",10
"a h r a",10
"à i e _",10
"a i s i",10
"ä j t _",10
"a k t _",10
"a l e _",10
"a l e x",10
"a l i t",10
"à l l i",10
"à l m e",10
"a l m e",10
"a l m o",10
"a l w i",10
"ä m l i",10
"à m t e",10
"a n e g",10
"ä n k t",10
"a n t a",10
"a n t r",10
"ä p f e",10
"a r n e",10
"a r s _",10
"a r z l",10
"à s c h",10
"a s e n",10
"a s e p",10
"a s s ’",10
"a t a i",10
"a t t i",10
"a u t s",10
"a v a n",10
"a v e _",10
"b a r i",10
"b a s e",10
"b à w e",10
"b b e n",10
"b e d a",10
"b e r g",10
"b e t e",10
"b i e m",10
"b l ä t",10
"b l u e",10
"b o n n",10
"b r e s",10
"b r o d",10
"b r o u",10
"b r u m",10
"b r ü t",10
"b s o r",10
"b s t e",10
"b t i g",10
"c ’ e s",10
"c a r _",10
"c h a l",10
"c h h a",10
"c h i r",10
"c h o u",10
"c h s u",10
"c h t r",10
"c h ü l",10
"c i d i",10
"c k s e",10
"c r e t",10
"d ' r e",10
"d e c i",10
"d o p p",10
"d o t _",10
"d r i c",10
"d r u l",10
"d ü d e",10
"d w e r",10
"e - n e",10
"e c i d",10
"e c k r",10
"e d ä n",10
"e d i _",10
"e h e n",10
"e h n d",10
"e i l a",10
"e i t s",10
"e k t i",10
"e k ü n",10
"e l a j",10
"e l e h",10
"e l s ä",10
"e l s t",10
"e m e s",10
"e p p e",10
"e r b u",10
"e r d u",10
"e r g à",10
"e r g l",10
"e r h o",10
"e r m o",10
"e r z o",10
"e s p è",10
"e t o _",10
"e t r u",10
"e ü e _",10
"e ü i g",10
"e ü s s",10
"f - e m",10
"f ä h r",10
"f à l l",10
"f a r w",10
"f e d e",10
"f e l t",10
"f e t _",10
"f f e b",10
"f i c i",10
"f i g _",10
"f i r t",10
"f i z i",10
"f l ü e",10
"f ü h r",10
"g ' n e",10
"g ’ s p",10
"g ’ s ü",10
"g ä n _",10
"g a n s",10
"g a r a",10
"g e b o",10
"g e d ä",10
"g e g r",10
"g e h '",10
"g e l i",10
"g e n a",10
"g e r s",10
"g e t o",10
"g h ö e",10
"g i n a",10
"g n e _",10
"g r ü e",10
"g t a ü",10
"g ü s c",10
"h a n k",10
"h e l e",10
"h e r a",10
"h e r l",10
"h i g e",10
"h i r n",10
"h l e p",10
"h l s c",10
"h l ü s",10
"h n a r",10
"h n d e",10
"h n o k",10
"h n ü p",10
"h o u c",10
"h o u t",10
"h p l i",10
"h r e t",10
"h s u p",10
"h w a c",10
"h w ö e",10
"h w u n",10
"i a g e",10
"i b i l",10
"i b s c",10
"i d i e",10
"i e d r",10
"i g t a",10
"i l a _",10
"i l e t",10
"i l l t",10
"i m l i",10
"i n d a",10
"i n e m",10
"i n k t",10
"i n r i",10
"i r i _",10
"i r s _",10
"i t i s",10
"i t r a",10
"i v r e",10
"j o h a",10
"j s c h",10
"k ä c h",10
"k ä m p",10
"k e r b",10
"k n e i",10
"k t r _",10
"k ü s i",10
"l ä c h",10
"l ä i d",10
"l ä t z",10
"l a u e",10
"l a u f",10
"l e s t",10
"l e t t",10
"l e w ä",10
"l i g t",10
"l i n s",10
"l i s i",10
"l m e l",10
"l ö j e",10
"l o o s",10
"l s a c",10
"l s ä s",10
"l t e n",10
"l t s c",10
"l u g _",10
"l u t i",10
"m a r k",10
"m ä u j",10
"m e l s",10
"m i s _",10
"m m u n",10
"m o d _",10
"m s u n",10
"m u s c",10
"n ' r e",10
"n a g e",10
"n ä m l",10
"n a r z",10
"n d ' r",10
"n d e n",10
"n d w e",10
"n e c h",10
"n e n n",10
"n e r a",10
"n e s c",10
"n e ü i",10
"n e u r",10
"n g f e",10
"n n ' r",10
"n o k e",10
"n o m i",10
"n o t e",10
"n o t h",10
"n o t w",10
"n s e s",10
"n s l e",10
"n t e b",10
"n t r i",10
"n u f _",10
"n ü m e",10
"n u n t",10
"n z i _",10
"n z t _",10
"o c h r",10
"ö e n e",10
"o f e s",10
"o h a n",10
"o j e _",10
"o k t r",10
"o l a _",10
"o l c h",10
"o l g e",10
"o l o _",10
"o m m _",10
"o m p a",10
"o m p l",10
"o n i e",10
"ö n n t",10
"o n o m",10
"o o s _",10
"o p p o",10
"o r w a",10
"o s c a",10
"ö s l e",10
"p ä c k",10
"p a t e",10
"p à t z",10
"p è c e",10
"p e l e",10
"p e t _",10
"p l i e",10
"p ü c k",10
"q u a r",10
"r a g a",10
"r a n d",10
"r a n s",10
"r a u e",10
"r ä u j",10
"r b r a",10
"r d a _",10
"r d i t",10
"r d r e",10
"r d s _",10
"r e l i",10
"r e s o",10
"r e ü s",10
"r g à s",10
"r g e n",10
"r g e r",10
"r h a u",10
"r h ä u",10
"r h i r",10
"r h ü s",10
"r k l ä",10
"r k l e",10
"r l a b",10
"r o g a",10
"r ö s l",10
"r o t z",10
"r o u g",10
"r o w i",10
"r r e i",10
"r r i s",10
"r s t ü",10
"r ü e c",10
"r ü e l",10
"r ü e s",10
"r ü h i",10
"r u l a",10
"r u m b",10
"r v u n",10
"r w ä r",10
"r w e g",10
"s ’ l _",10
"s ’ r _",10
"s a l a",10
"s à l m",10
"s c a r",10
"s c h b",10
"s e r s",10
"s i m p",10
"s m e i",10
"s o l o",10
"s p à t",10
"s p è c",10
"s p r a",10
"s p ü c",10
"s t i a",10
"s t u e",10
"t c . _",10
"t i g t",10
"t i z b",10
"t l e r",10
"t ö r t",10
"t r a m",10
"t r ä u",10
"t r ö j",10
"t r o t",10
"t r ü r",10
"t t i e",10
"t u s _",10
"t z i _",10
"ü a l m",10
"u a r t",10
"u e f e",10
"ü e k ü",10
"u e l l",10
"ü e s e",10
"ü e s t",10
"ü e t i",10
"u f r i",10
"ü h i g",10
"ü i g k",10
"u m b r",10
"u m s u",10
"ü n d _",10
"u p f t",10
"ü r d i",10
"ü r k _",10
"u r m _",10
"ü r s t",10
"ü s f r",10
"ü s g s",10
"ü s t _",10
"u s t e",10
"ü t t e",10
"ü w a c",10
"v e l o",10
"v o l t",10
"v o r a",10
"v u n -",10
"w ä r m",10
"w e n e",10
"w i n t",10
"w r i k",10
"z ä i c",10
"z ü e f",10
"_ 5 0 _",9
"_ ä i _",9
"_ a ï e",9
"_ ä n g",9
"_ b a u",9
"_ b a ü",9
"_ b e h",9
"_ b i c",9
"_ b i z",9
"_ b o t",9
"_ b ü ü",9
"_ d a c",9
"_ d e v",9
"_ d o p",9
"_ d r f",9
"_ d r z",9
"_ f a w",9
"_ f o i",9
"_ g h o",9
"_ h ä u",9
"_ i . _",9
"_ i t r",9
"_ k ö r",9
"_ l a r",9
"_ l ä u",9
"_ l ö e",9
"_ m k _",9
"_ m ö r",9
"_ m ü r",9
"_ n a i",9
"_ n o d",9
"_ n o n",9
"_ o p e",9
"_ p r ä",9
"_ p u l",9
"_ r à i",9
"_ r a w",9
"_ s ä s",9
"_ s e k",9
"_ s e n",9
"_ s t à",9
"_ t a u",9
"_ t e e",9
"_ t i r",9
"_ u f b",9
"_ u f n",9
"_ u f p",9
"_ u m b",9
"_ ü w e",9
"_ w e c",9
"_ w e s",9
"_ x a v",9
"_ z ' e",9
"_ z ä l",9
"_ z e l",9
"_ z ü _",9
"- b a r",9
"' e r s",9
"' f a h",9
"' l i t",9
"' r ü e",9
"' s p e",9
"' w i n",9
"' w o h",9
"’ s t o",9
"’ s u n",9
"2 0 0 _",9
"a b i n",9
"a b s _",9
"a b s i",9
"a b s t",9
"à b t i",9
"a c a h",9
"a c c o",9
"ä c h s",9
"a d a _",9
"a g ' l",9
"a h n u",9
"a h o u",9
"a h r u",9
"a ï e _",9
"ä i j _",9
"à i m e",9
"ä i n i",9
"a i s e",9
"a i w e",9
"ä j e l",9
"a j t _",9
"ä l l t",9
"à m i _",9
"a m l i",9
"a m m a",9
"a m t _",9
"a n d '",9
"a n g l",9
"a n n o",9
"ä n n s",9
"à n t i",9
"a p h i",9
"a r b l",9
"a r e t",9
"a r t s",9
"ä s e _",9
"ä s i r",9
"a s t r",9
"a t a l",9
"a t i e",9
"a t r a",9
"a t s g",9
"a t t a",9
"ä t z e",9
"b ’ s t",9
"b ä c k",9
"b a l w",9
"b a r d",9
"b e f e",9
"b e g a",9
"b e k e",9
"b h a l",9
"b i f _",9
"b i g o",9
"b o l l",9
"b o u r",9
"b r i l",9
"b s l i",9
"b ü ü r",9
"c a h o",9
"c e r t",9
"c h ä d",9
"c h ä m",9
"c h e v",9
"c h i l",9
"c h m a",9
"c h p e",9
"c h t v",9
"c k f i",9
"c k s c",9
"c o n c",9
"c u m m",9
"d a n a",9
"d a t s",9
"d ä t s",9
"d d e l",9
"d e i f",9
"d i e m",9
"d i n n",9
"d m a c",9
"d r a c",9
"d r i e",9
"d r ü e",9
"d r z ü",9
"d u e n",9
"d ü e r",9
"d u r s",9
"e f r a",9
"e g a s",9
"e h l s",9
"e i m k",9
"e i m l",9
"e i r i",9
"e i ß t",9
"e l o _",9
"e l u e",9
"e l u n",9
"e n d a",9
"e n g a",9
"e n i n",9
"e p f l",9
"e r b ä",9
"e r e c",9
"e r e d",9
"e r g r",9
"e r n à",9
"e r s ö",9
"e r t a",9
"e r v a",9
"e s o l",9
"e s s ü",9
"e s u n",9
"e u t e",9
"e v a l",9
"e w a l",9
"e w u n",9
"e x i s",9
"f a h n",9
"f a t a",9
"f b r u",9
"f e r c",9
"f f b r",9
"f f e t",9
"f f g e",9
"f f s _",9
"f i a h",9
"f i n i",9
"f l a s",9
"f u e r",9
"f u e s",9
"g ' r ü",9
"g ' s a",9
"g a g i",9
"g a l a",9
"g ä l l",9
"g a l o",9
"g a l t",9
"g a n _",9
"g a s _",9
"g e b i",9
"g e s _",9
"g h e i",9
"g i e b",9
"g n e t",9
"g r o b",9
"g s e l",9
"g s e t",9
"h - b a",9
"h a d e",9
"h a r d",9
"h a s _",9
"h e l t",9
"h e n s",9
"h e v a",9
"h i e l",9
"h i r _",9
"h l a u",9
"h l i m",9
"h n ü f",9
"h o h -",9
"h o i s",9
"h o l d",9
"h r i c",9
"h s t a",9
"h t l i",9
"h ü l l",9
"h w ä r",9
"i b s l",9
"i d e a",9
"i d t _",9
"i e t i",9
"i e t t",9
"i f f b",9
"i k u n",9
"i l s c",9
"i m o n",9
"i n e t",9
"i p t _",9
"i r r _",9
"i s è r",9
"i s i _",9
"i t g e",9
"i z b ü",9
"j e - n",9
"k a p p",9
"k a u f",9
"k e t t",9
"k i l c",9
"k n e p",9
"k r a f",9
"k r i z",9
"k ü m m",9
"l à b t",9
"l à c h",9
"l a c k",9
"l a g t",9
"l a j e",9
"l a m m",9
"l à n g",9
"l a s c",9
"l d i _",9
"l e - m",9
"l e p p",9
"l e r c",9
"l f t e",9
"l i t z",9
"l i v r",9
"l o i w",9
"l o r a",9
"l u c k",9
"l ü e j",9
"l ü j _",9
"l w i e",9
"m a h n",9
"m a i n",9
"m a m a",9
"m à n t",9
"m à s s",9
"m a t _",9
"m b r i",9
"m e d i",9
"m i l c",9
"m i s è",9
"m p f b",9
"m s t i",9
"m ü s _",9
"m u s s",9
"n a n c",9
"n c e r",9
"n c h e",9
"n d i n",9
"n e i j",9
"n f a l",9
"n g a g",9
"n g e b",9
"n g n i",9
"n i e g",9
"n i k _",9
"n k e n",9
"n k r i",9
"n k s c",9
"n n e b",9
"n n i e",9
"n o n _",9
"n o o c",9
"n o t r",9
"n r i c",9
"n s e l",9
"n t i m",9
"o c h -",9
"o c h m",9
"ö e n s",9
"ö e s e",9
"o f f _",9
"o f f t",9
"o h - b",9
"ö h n t",9
"o h n u",9
"o i e _",9
"ö i j _",9
"o i w a",9
"o n n a",9
"o n n i",9
"o n s p",9
"o n t a",9
"o p e r",9
"o r c h",9
"o r d r",9
"o t h s",9
"o t s c",9
"o u c _",9
"o u l i",9
"o u p e",9
"o u s e",9
"o u t c",9
"p a r b",9
"p a s c",9
"p f u i",9
"p l i m",9
"p o t t",9
"p p l e",9
"p r o s",9
"p s c h",9
"p u p p",9
"q u e t",9
"r a f t",9
"r a s e",9
"r a u c",9
"r b a c",9
"r d e s",9
"r e j t",9
"r g l i",9
"r g t _",9
"r h a r",9
"r h a ü",9
"r h e i",9
"r i a h",9
"r i e j",9
"r l e g",9
"r n t _",9
"r o j e",9
"r o w e",9
"r p e r",9
"r q u e",9
"r s p a",9
"r t a _",9
"r t e i",9
"r ü c k",9
"r ü r i",9
"r ü s c",9
"r v a t",9
"r w e i",9
"s a l m",9
"s c h '",9
"s e r d",9
"s è r e",9
"s e r m",9
"s f i n",9
"s h a n",9
"s h e i",9
"s i m o",9
"s p a l",9
"s r e r",9
"s s l i",9
"s s ü _",9
"t b r o",9
"t c h o",9
"t e b u",9
"t e e _",9
"t e l i",9
"t i a n",9
"t i m e",9
"t o l e",9
"t r a w",9
"t r e f",9
"t ü a _",9
"ü a s c",9
"u c h a",9
"ü e g a",9
"u f s t",9
"u g g _",9
"u i c h",9
"u m e _",9
"u m k u",9
"u m m l",9
"u n b e",9
"ü n e _",9
"u n v e",9
"u p t s",9
"ü r e r",9
"u r s t",9
"ü s g e",9
"u t c h",9
"v a n c",9
"v o l k",9
"w a h l",9
"w ä n d",9
"w e r m",9
"w e w e",9
"w i a s",9
"w ü r s",9
"z ' e r",9
"z ' t r",9
"z e m i",9
"z i n _",9
"z l i c",9
"z ö e s",9
"z u g g",9
"z ü r n",9
"z w i l",9
"_ ’ n e",8
"_ 1 0 _",8
"_ 3 . _",8
"_ 4 . _",8
"_ a b r",8
"_ a g l",8
"_ à i m",8
"_ a n a",8
"_ a n z",8
"_ ä r g",8
"_ a ß _",8
"_ a t z",8
"_ a w a",8
"_ b ’ h",8
"_ b e a",8
"_ b u t",8
"_ c e n",8
"_ c i r",8
"_ d i f",8
"_ d r b",8
"_ d r g",8
"_ d ü w",8
"_ e c h",8
"_ e d d",8
"_ e m b",8
"_ e x a",8
"_ f ä l",8
"_ f a u",8
"_ f l ü",8
"_ f r u",8
"_ g a b",8
"_ g a h",8
"_ g h i",8
"_ g i z",8
"_ g y m",8
"_ h a m",8
"_ h i a",8
"_ h ü f",8
"_ h ü p",8
"_ i l _",8
"_ i s s",8
"_ j e a",8
"_ j ü n",8
"_ k n a",8
"_ k ö e",8
"_ l à b",8
"_ l ä t",8
"_ l i v",8
"_ l ü s",8
"_ m e m",8
"_ m o b",8
"_ n e u",8
"_ n o o",8
"_ n ü d",8
"_ n ü e",8
"_ o u f",8
"_ p l à",8
"_ p o u",8
"_ r a _",8
"_ r e h",8
"_ r e j",8
"_ r e p",8
"_ r f ü",8
"_ s n e",8
"_ s u e",8
"_ t a ü",8
"_ t e s",8
"_ t i g",8
"_ t u r",8
"_ ü s m",8
"_ ü s w",8
"_ u u h",8
"_ v a r",8
"_ w u s",8
"_ w ü s",8
"_ z e f",8
"- e m e",8
"- n ’ r",8
"' l o _",8
"' w a c",8
"’ s e _",8
"’ s ü n",8
"a b f a",8
"a b g s",8
"a b h a",8
"ä d e r",8
"a f f i",8
"a i d _",8
"a i d e",8
"a i m e",8
"a l e t",8
"a l o p",8
"a m m t",8
"ä n d i",8
"a n g n",8
"a n k u",8
"à n n l",8
"a n z a",8
"a r e r",8
"ä r i k",8
"a r o l",8
"a r r t",8
"a r t a",8
"ä r t s",8
"a r u m",8
"a r w a",8
"ä r z e",8
"a s l e",8
"a t i k",8
"a t ü l",8
"a ü b n",8
"a u e r",8
"a u f p",8
"a u g e",8
"a u i f",8
"ä u p t",8
"a z ' t",8
"b ’ h a",8
"b ’ s c",8
"b a s t",8
"b e d e",8
"b e n s",8
"b e r s",8
"b e w e",8
"b i c h",8
"b i l l",8
"b i s t",8
"b l a n",8
"b l i t",8
"b n i s",8
"b r e _",8
"b r i g",8
"b r i k",8
"b r r r",8
"b r ü n",8
"b s i t",8
"b ü e r",8
"b ü e s",8
"b u e w",8
"b u r z",8
"b u t t",8
"b u t z",8
"c e n t",8
"c e s _",8
"c h o r",8
"c i r q",8
"c o u r",8
"d ’ t _",8
"d a n z",8
"d à r _",8
"d ä u b",8
"d e a l",8
"d e l s",8
"d e v u",8
"d i f f",8
"d i g a",8
"d i n d",8
"d i t e",8
"d r ä c",8
"d r a i",8
"d r b i",8
"d u n n",8
"e - n ’",8
"e b a c",8
"e b r ü",8
"e c h u",8
"e c t i",8
"e d l a",8
"e f e l",8
"e g r e",8
"e h m _",8
"e i d a",8
"e i e n",8
"e i h u",8
"e i n r",8
"e k e h",8
"e l e p",8
"e l o n",8
"e l ü e",8
"e m b r",8
"e n e s",8
"e n n ’",8
"e r a t",8
"e r b l",8
"e r b s",8
"e r d ä",8
"e r e l",8
"e r g '",8
"e r k o",8
"e r t m",8
"e s a _",8
"e s t -",8
"e t a _",8
"e t i s",8
"e t t i",8
"e u i c",8
"e u x _",8
"e v u n",8
"f a b r",8
"f ä h l",8
"f a l d",8
"f e f f",8
"f e r l",8
"f e r m",8
"f e r s",8
"f f e k",8
"f f i c",8
"f i e s",8
"f n ü d",8
"f o r d",8
"f p a s",8
"f p a t",8
"f r a t",8
"f r e c",8
"f r e j",8
"f u i _",8
"f z i m",8
"g ' h o",8
"g ' l u",8
"g e d r",8
"g e m ü",8
"g e r o",8
"g e r t",8
"g e r v",8
"g e w ü",8
"g i b t",8
"g l a n",8
"g r a w",8
"g t e _",8
"h ä n g",8
"h ä u p",8
"h a w i",8
"h b a r",8
"h i a s",8
"h l a a",8
"h m ä t",8
"h n e i",8
"h n e t",8
"h o l a",8
"h s e l",8
"h t s g",8
"h t u m",8
"h t v o",8
"h u c k",8
"h u e l",8
"h ü s f",8
"h ü t t",8
"h w e w",8
"i d d a",8
"i d e t",8
"i e b l",8
"i e d a",8
"i e j _",8
"i e r g",8
"i f f i",8
"i g a n",8
"i g a r",8
"i h u n",8
"i j e r",8
"i k u m",8
"i l e r",8
"i m a t",8
"i n n a",8
"i o t e",8
"i r g e",8
"i r i o",8
"i r q u",8
"i t a l",8
"i t t f",8
"i t z -",8
"i w i l",8
"j a h r",8
"j e a n",8
"j e r i",8
"j ü n g",8
"k a i s",8
"k a i w",8
"k a m p",8
"k à m t",8
"k e i m",8
"k e j t",8
"k f i s",8
"k n e c",8
"k o f f",8
"k o r b",8
"k ö r p",8
"k r a m",8
"k s e l",8
"k u n d",8
"l a n z",8
"l a p p",8
"l ä s e",8
"l a ü _",8
"l ä u f",8
"l ä u j",8
"l à w e",8
"l d a _",8
"l e - n",8
"l e b e",8
"l e x i",8
"l i b e",8
"l i m m",8
"l l e h",8
"l o f t",8
"l o f z",8
"l o p p",8
"l u n k",8
"l ü t t",8
"m ’ r _",8
"m ä i d",8
"m a t i",8
"m ä t t",8
"m e e r",8
"m e t z",8
"m i e t",8
"m m e s",8
"m p f n",8
"m p r o",8
"m u m m",8
"m ü s e",8
"n a i _",8
"n c i e",8
"n d r i",8
"n e - n",8
"n e p f",8
"n e r l",8
"n e s i",8
"n e t i",8
"n e ü e",8
"n g l e",8
"n h e i",8
"n l i c",8
"n m ö g",8
"n n e u",8
"n o d e",8
"n r ü e",8
"n t a g",8
"n z a _",8
"o c k f",8
"o d i e",8
"o f z i",8
"o g r a",8
"ö h n l",8
"o i a _",8
"ö i j e",8
"o i t _",8
"ö j e l",8
"o k r a",8
"o l k _",8
"o l l t",8
"o l t z",8
"o m i t",8
"o m m a",8
"o n t r",8
"o o c h",8
"ö p f _",8
"o p h e",8
"o r b _",8
"o r d l",8
"o r g t",8
"ö r p e",8
"ö s c h",8
"ö s s e",8
"o t t -",8
"o u f _",8
"o u r a",8
"o w i e",8
"p a r a",8
"p a r o",8
"p e d i",8
"p f e f",8
"p f n ü",8
"p i r _",8
"p p a _",8
"p p e r",8
"p r a t",8
"p r e i",8
"p r i t",8
"r a t ü",8
"r a u s",8
"r b o t",8
"r b s c",8
"r d a n",8
"r d i _",8
"r d i n",8
"r d l i",8
"r d r a",8
"r d u r",8
"r e i m",8
"r e j s",8
"r e m a",8
"r è s _",8
"r f i l",8
"r f s c",8
"r f t _",8
"r g ' s",8
"r g a l",8
"r g e l",8
"r i o _",8
"r i t _",8
"r j e h",8
"r k l a",8
"r n a r",8
"r o l e",8
"r r r _",8
"r s t ö",8
"r t m o",8
"r t r o",8
"r u p p",8
"r z a h",8
"r z e l",8
"s a a _",8
"s a g t",8
"s a n g",8
"s c h h",8
"s e i l",8
"s e j e",8
"s e k r",8
"s e p f",8
"s e s s",8
"s e t _",8
"s h e r",8
"s i d e",8
"s k i n",8
"s n e l",8
"s p e i",8
"s s ’ r",8
"s s e t",8
"s s s t",8
"s t a h",8
"s t a ü",8
"s t i f",8
"s t r ü",8
"t - m r",8
"t a h l",8
"t ä t t",8
"t e m o",8
"t e n e",8
"t e r i",8
"t g e h",8
"t h e k",8
"t i n _",8
"t i s t",8
"t o u p",8
"t r e ü",8
"t r o m",8
"t r o u",8
"t r u p",8
"t s t a",8
"t t f r",8
"t ü e _",8
"t z e h",8
"t z e n",8
"ü b n i",8
"ü c k t",8
"u e h _",8
"u e t s",8
"ü e t s",8
"u f m a",8
"u g e _",8
"ü l l i",8
"u m a t",8
"u m m o",8
"u n g f",8
"u n m ö",8
"u n r ü",8
"u p e t",8
"u r a g",8
"ü r i g",8
"u s s e",8
"u u h _",8
"ü w a k",8
"v ö j e",8
"v r e _",8
"w e s a",8
"w ö r e",8
"w r i g",8
"z ä l l",8
"z e f r",8
"z e i j",8
"z i g i",8
"z t e _",8
"_ ‘ s _",7
"_ 2 . _",7
"_ a b n",7
"_ a g e",7
"_ a g n",7
"_ ä i m",7
"_ ä j e",7
"_ a m p",7
"_ a u i",7
"_ b ä c",7
"_ b a j",7
"_ b l ä",7
"_ b l ö",7
"_ b s t",7
"_ b u s",7
"_ c i g",7
"_ d à i",7
"_ d ä l",7
"_ d e g",7
"_ d o w",7
"_ d r v",7
"_ f ä c",7
"_ f ä h",7
"_ f i t",7
"_ f ü h",7
"_ g ' c",7
"_ g u n",7
"_ g w e",7
"_ h e e",7
"_ h i s",7
"_ h ü t",7
"_ i g e",7
"_ j a h",7
"_ j o o",7
"_ k ä _",7
"_ k o f",7
"_ k r à",7
"_ l a h",7
"_ l a j",7
"_ l à w",7
"_ l u c",7
"_ l u g",7
"_ m à s",7
"_ m e e",7
"_ m e l",7
"_ m i d",7
"_ m r s",7
"_ n i s",7
"_ n o h",7
"_ n o u",7
"_ o w a",7
"_ p f ä",7
"_ p s c",7
"_ p u p",7
"_ r a d",7
"_ r ä i",7
"_ r h u",7
"_ r ü m",7
"_ s à n",7
"_ s i g",7
"_ s o i",7
"_ t a p",7
"_ t s c",7
"_ u f z",7
"_ ü s k",7
"_ ü s l",7
"_ v ö j",7
"_ w a _",7
"_ w à s",7
"_ z a p",7
"_ z i l",7
"- b a t",7
"- b u m",7
"- n e m",7
"' f e h",7
"' h e b",7
"’ r s _",7
"’ s a i",7
"a b i e",7
"a b s a",7
"ä c k l",7
"a c k s",7
"a d b i",7
"a d e t",7
"a g n a",7
"a g n e",7
"a h n s",7
"a h n t",7
"ä h r l",7
"ä i d e",7
"ä i j e",7
"a i x _",7
"a j o n",7
"a l b r",7
"a l d e",7
"a l l w",7
"a l u n",7
"a l z _",7
"a m i _",7
"à m p f",7
"à n d l",7
"à n g t",7
"a n i s",7
"ä n k _",7
"a n n a",7
"a n s e",7
"a p e l",7
"a p s b",7
"a r b e",7
"a r d a",7
"ä r i _",7
"a r k e",7
"ä r k e",7
"a r m o",7
"ä r n _",7
"ä r s c",7
"a r z a",7
"a s e l",7
"à s s _",7
"a s t ü",7
"a t a n",7
"ä t e _",7
"a t s a",7
"ä t t l",7
"a t t s",7
"à t z _",7
"a t z l",7
"à t z t",7
"a u f e",7
"ä u f e",7
"a u f t",7
"ä u f t",7
"a ü g _",7
"ä u i b",7
"a u i g",7
"a u s e",7
"a u w i",7
