mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Craig,ASS,u s z; o s z; e s z; ü ß s; y z s; i s z; ü ß z; ä ß z; e ß z; i ß z; o ß s; u s ß; y ß s,ü s z; a z s; u ß s
Craig,TH,h t h; d t h; t t h; h d h; t h h,' t h; - t h
Craig,AMP,a m p; u m b; e m p; i m b; e m b; o m b; ä m b; y m p; ä m p; y m b; a m b; ü m p; ü m b,u m p; o m p; à m p; i m p
Craig,LTV,l t w,l d v; l d w
Craig,KY,g j ä; c h j; c j e; c j h; g j a,g ' j; g ’ j; _ g j
Craig,ANK,e n k; u n k; a n c; y n g; o n g; ä n g; u n g; o n k; y n k; e n c; i n c; æ n g; ü n k; a n q; æ n k,o n c; à n g; a n g; i n k; à n k; i n g; a n k; ä n k; e n g; i n q; ü n g; u n c; ö n c
Craig,KTR,g t r,k t r; c t r
Craig,AVL,o w l; a w l; e w l; ü w l,i w l; ö w l; ä w l; u w l
Craig,RTN,r d n,r t n
Craig,ARM,e r m; ä r m; o r m; ü r m; æ r m; ö r m; y r m,à r m; u r m; i r m; a r m
Craig,KST,x t _; k s t; x t e; x - t; x d i; k s d; x d e; x d o; x t i,x t ü; x e d
Craig,ASR,u s r; e ß r; e s r; i ß r; ü ß r; i z r; o s r; y s r,ü s r; i s r
Craig,APL,e b l; i b l; i p l; u p l; ü b l; ö b l; o p l; ü p l; e p l,a b l; a p l; o b l; ä b l; u b l
Craig,APF,ö p f; o p f; e p f; u b f; a b v; o b f; ä b f; i b f; ö b f; u b v,ä p f; a b f; a p f; à p f; ü p f; i p f; u p f
Craig,ALK,e l c; e l k; e l g; i l k; o l c; ö l k; e l q; o l k; ü l c; a l c; a l g; i l g; ä l g,i l c; o l g; ü l k; u l k; a l k; u l c
Craig,FTS,f f z; f z e; f i z; f t s; f z i; f z u; f e z; f z _,f z ä; v z e
Craig,LTF,l d f; l t f,l d v
Craig,LTP,l t b; l d b,l d p
Craig,SM,s a m; s e m; s y m; s m a; z m e; s m ä; z m a; h s m; s ä m; s o m; z m o; s m i; s m ü; s s m; ß - m; ß m o; s m æ; ß m _; ß m a; ß m e; z m ä; s u m,s i m; s à m; s - m; s m o; s m _; _ z m; s m u; s ü m; s m e; z m i; ' s m; s m y; z - m; z ' m; _ s m
Craig,ATN,e d n; ä d n; u t n; y d n,i t n; i d n; e t n
Craig,ATK,i t g; ä d c; i t k; a t c; o t g; o d g,e t c; o t k; u t c; e d g; ü t c; e t k; u d g
Craig,RTK,r t g; r t k,r d g
Craig,STS,s z e; s e z; s o z; s i z; s u z; ß z e; z t s; _ s z; s - z; s z y; s z ö; s z ü; ß z u,s z i; z ' z; s z u; s s z; s z a; s z o; s z ä; s ’ z; s ü z; s z à
Craig,KTS,g e z; k z e; k a z; c k z; g y z; g z e; k ä z; k z a; c e z; g d s; g u z; g z a; g z u; k u z; k z u; k t s; g t s; k z i,g a z; g i z; k e z; k z o; k z ä
Craig,NTK,n t g; n d c; n d k; n t k,n d g
Craig,AMV,i m w; u m w,a m w
Craig,AH,o h o; e h e; e h a; e h u; e h o; e h ü; o h e; e h ö; ä h e; e h h; a h i; u h u; u h e; u h i; i h i; e h ä; i h ü; æ h i; e h y; o h ü; ä h i; ä h h; é h ä; e h æ; o h ä; o h ö; ö h o; u h o; u h ö; ü h u; ü h ü; y h i; o h h,a h a; i h e; o h i; e h i; o h a; ä h ä; ö h e; ü h i; i h a; ö h ö; u h a; a h o; a h ä; a h ö; e h à; ü h e; ö h a; a h e; a h u; ü h h; i h u; a h à; a h h; i h à; ö h u; ü h a; u h h; o h u
Craig,FM,v u m; f e m; f a m; f u m; f f m; v e m; f m i; f m ü; f ü m; f m a,v o m; f m e; f m _; f - m; f i m; f m o
Craig,MR,m ' r; m ’ r; m a r; m e r; m ‘ r; m é r; m ä r; m è r; m u r; m r u; m r e; m r i; m - r; m m r; m r a,m r _; _ m r; m i r; m r .; - m r; m ü r; m ö r; m o r; m à r; m r -; ' m r; m y r; m r ä
Craig,KM,g e m; k u m; k o m; c h m; c a m; c o m; g u m; k e m; c k m; c e m; k i m; k æ m; k m e; k ö m; g a m; k m ü; g ê m; k m a; k m u,g ' m; k à m; k ä m; _ g m; g m o; g m e; g m a; c u m; g m ü; k ü m; g ’ m; k a m; g m i; g i m; g y m; k m o; g h m; g m ä; g o m
Craig,KSP,x p e; x - b; x p o; x p ü,x o p; x e b
Craig,HR,h o r; h y r; h ö r; h è r; h é r; h u r; h œ r; h æ r; h ô r,h i r; h a r; h ä r; h ü r; h à r; h e r
Craig,S,s a a; s e h; _ ’ s; ’ s _; _ s y; s u e; _ s '; ß e _; s ' _; ' s a; s e r; s e e; ’ s i; h s e; ß e r; _ s a; _ s ö; s s i; s e n; s i o; s s u; _ s ä; ’ s a; ’ e s; s i e; s e j; s ü ü; _ ‘ s; ‘ s _; ' e s; _ s u; ' s ä; ß i _; s s '; s a ö; h s _; s o h; h ’ s; ß e n; s s ’; s ä h; s u i; s u _; _ s _; s e u; h s i; s ö ö; s ä u; ß i g; s s e; s o i; z ' e; s ä j; s e y; ’ s u; s ä e; ß ' _; s ö ü; s o -; _ s û; ’ s e; _ s ‘; s é _; s : _; s - e; _ s é; s ö e; s e -; ’ s o; s ‘ _; h s a; s æ h; ’ s :; s a j; s ö u; s s ä; s - a; h ‘ s; ’ s æ; _ s æ; - s ä; h - s; s ä _; s o y; s u u; s y ’; s o e; s s é; s y _; ‘ s i; h s s; ß ’ _; _ z .; - s -; ’ s '; s é j; s i ’; s i ö; s o ’; z . _; - s u; s - à; ' a s; ' s :; - e s; s y e; _ ` s; ` s _; s i ä; s i è; _ s ı; _ s œ; _ z -; - s o; - s ö; - s ü; - ü s; ' o s; ' s s; ‘ - s; ‘ s e; ‘ s o; ‘ s u; ’ ' s; ’ e ß; h s -; h s ä; s ' e; s ä ö; s ä ü; s a y; s e ’; s e o; s i '; s i u; s ı e; s œ u; s s y; s u a; s ü j; ß - i; ß e e; z - _; z - a; z - h; z h ü; - s _; ' s -; _ z _; - s a; s e a; z - e; s o u,"z ' _; _ z '; s i _; s a g; s s _; ' s à; s à i; _ s à; s à h; _ ' s; ' s _; s ü e; _ s e; s a _; s a h; ' s u; _ s ü; _ z ’; z ’ _; s ä i; s e i; ' s ü; s s -; s s a; s a i; s i h; s e _; s u h; _ s ’; s ä ä; s à g; s ü a; z ' h; s i g; s ’ _; h ' s; s ü _; ' s e; ' s o; s o _; - s e; ’ s ü; s ö j; s - i; ' i s; s s o; s a u; _ s .; s . _; . s .; ' s '; ’ s ä; h s u; _ s s; - i s; s ö i; s o '; _ z `; z ` _; s - '; s o a; ß a _; z ’ h; ’ s -; z h a; ' s i; s o o; s s h; s ö h; s s ü; s i a; - a s; s ' h; s e ,; _ ’ z; _ s ì; _ z h; - s é; - z '; , s e; . s o; ‘ i s; ’ i s; ’ z _; h s ü; s - o; s a o; s è _; s e '; s i -; z h i; z h o; s - _; _ s o; - s i; h - z; s a -; s u j; _ s i; ’ a s; s é e"
Craig,AK,o o c; u e c; e u c; a u c; e c k; ü c k; a a c; i g i; i k _; i c e; _ o c; e i c; e k u; e j c; e k o; u c i; e c _; o c i; u e k; u e g; e e c; e k e; a i c; e g g; i c i; e k _; _ e g; _ u c; i g u; i k e; a u g; i c _; u g u; ä g g; i k k; u g g; i c a; o c a; ö j c; ü k _; e - c; i c o; a c _; e g o; ä e c; _ y c; u k k; a k k; _ e k; o h k; _ e c; e k ö; o g g; u c e; o k k; y a g; e k k; o k _; a a g; o k o; e k a; i e k; y - k; u g è; a y k; e j g; e g ä; _ o k; o u c; a c e; e e k; i k ü; y k ü; a k ö; u k u; ü k a; _ í c; e k i; ö c k; i g g; u c o; o o g; a k a; é g i; e u g; e g ’; o k a; _ a c; o i c; a e k; e a k; è g e; e y k; y g i; y k ä; u k _; e g ü; a a k; ü g u; i - c; y g e; _ é q; ä k k; ä o g; e h g; e j k; e k æ; o e c; ô e c; o ï q; ö ö c; u c a; ü i k; ü k k; e i k; i k o; _ é g; o c e; ä k e; e a c; e h k; e k ü; a e c; ä ä c; i c -; ü c e; ä ä k; a c é; a c u; a e q; a g ê; a g ı; a k -; æ c k; é - c; e - q; e ä c; e c -; e c ç; é c e; é c u; e e g; é g e; é g o; e h c; é k o; e u k; i ä g; i a k; i g ä; i g é; i h g; i k ö; i ü c; ı g e; o - c; o c _; o c é; o c è; o g h; o g o; ö h c; ö k _; o k ü; o o k; u - k; u a k; u c u; ü g '; ü g ü; u i k; ü k e; ü k ü; u u g; y c e; y e g; y g _; y g g; y g o; y k e; y k i; é g a; a g g; a u k; a c o; ü g g; a k i; a g é; é c a; e c a; e c e; e g y; e o g; ü g a,"a g _; a g e; e i g; e g e; ü e g; o g e; i g e; e g _; i g _; ü e c; _ a g; i c k; i e g; a ü g; e ü c; a g '; _ i g; u c k; a c k; i k u; ü g e; a g a; i k a; i g '; i g a; ü e k; à g _; ä c k; u g o; ü a g; e g a; a k u; _ a k; e g '; ü c i; è c e; ö g e; à c k; o g _; i j c; i è c; ü a c; ä i c; à g e; é c i; a k o; o g a; e k à; u g _; _ i c; e g i; o i g; ä g e; i a g; o u g; e k ä; à i g; e g à; o g '; ä i g; ü g _; _ i k; ö e c; i a c; i i c; o c k; u i c; u i g; i g h; a c i; ü i g; a g h; a ü c; ü g i; ä u c; i g ü; i e c; à - k; a g à; i g ’; y c é; a g i; o g i; u c _; u a c; u g a; e g u; i k ä; u g h; i - g; ü a k; y g a; e c u; i j g; o g à; o k e; u g i; i g o; e - g; a - g; o i k; ü k u; _ ä c; ä u g; u j c; a g ’; i à g; a ' c; à c _; à c i; ä g _; à g i; a h g; ä h g; a k ä; a k ü; e - k; e , g; e ' g; e g h; e ü g; i i g; i j k; o - g; ö g a; ö j g; u a g; ü c _; u c -; u g é; ü h k; u k ü; o u q; a g u; i c u; u g e; e c i; u k e; a g è; a e g; i - k; i k i; o k u; _ â g; a - k; â g e; a g ü; ö j k; u k o; a k e; é c o; a c a; o c o; a g o; _ é c; a i g; a i k; a k _; e c o"
Craig,XTV,s t v,s t w
Craig,TM,d e m; t m a; t u m; t e m; t a m; t t m; d i m; d m ä; d y m; d u m; d ’ m; t o m; d ' m; t ü m; d m a; t é m; d m e; d m u; d m y; t y m; d ä m; ' t m; d m ü; t m u; t m ü; d m o,t i m; h t m; d o m; d é m; t m e; d a m; t m ä; t m o; t - m; t à m; t m _; d à m; t h m; t m à; t m i; d - m; _ d m; d m _; t ' m; t ä m; d m i; d ü m; d t m
Craig,ATH,a t h; u t h; e d h; ä t h; o d h; ü t h; y d h,o t h; i t h; ö t h; e t h; a d h; u d h; i d h
Craig,ST,z t _; ß t _; h s t; s a t; ß t e; z t e; s i d; ’ s t; s y t; s - t; s ü d; z t i; s s d; s ü t; s ä t; s y d; s e d; ß t i; z d e; ‘ s t; z d i; z d ü; s o d; s - d; ß t ’; h s d; s a d; s u t; ß d u; ß i d; ß t '; z d o; z d ö; z - d,s s t; ' s t; s i t; s o t; z ' t; s e t; h ß t; h z t; s u d; ß t a; z d a; z t '; z t ’; z t o; - s t
Craig,NTP,n d p; n t p; n d b,n t b
Craig,VF,w o w; w y w; w y f; w e f; w a f; w e v; w o f; w v e; v e f,w i w; w i f; w e w; w à w; w a w; w ä w; v i f; w i v; w ä f
Craig,RL,r l i; r l ä; r e l; r a l; r l _; r l e; h r l; r l a; r o l; ' r l; r i l; r l u; r l y; r ö l; r l é; ‘ r l; r ’ l; r ô l; r l ü,r l o; r r l; r u l; r - l; r l à; r l ö; r ü l
Craig,K,"_ k ö; c h u; g u e; _ g u; _ g o; _ g ä; k e n; _ k i; _ k o; c h ä; _ c a; g e j; _ g ’; c i _; g h e; k a u; c o u; g i _; g e n; k e r; _ c o; h k e; k ö e; _ g h; _ c e; c e _; g ’ h; k ü e; _ c ’; h g e; c ’ e; k a a; c h '; _ g ö; g g e; c h y; g e e; c h ’; g a i; g e o; _ c '; c ' e; g g _; g ö ö; k k e; c i e; c h è; g a u; g o o; _ c é; k e e; g o u; _ g e; g h i; g h ö; c k e; - c é; _ g ‘; - c e; c k _; k i h; g é _; g g u; g h y; _ g é; g a a; k ö j; c h é; c e r; g e r; c o _; k e y; h g ä; c a i; c h e; c e -; k ä i; _ g æ; _ k œ; h k a; _ c œ; c œ u; g ‘ h; k k o; g g a; - k a; k i _; g g -; ’ g e; h g '; k k a; - c a; c a u; g e u; k ö ü; k a i; k œ j; _ g y; g e a; h k ä; c é _; k i e; c k u; - c o; q o u; _ q o; _ k _; k ö ö; ’ i c; g ä u; _ k æ; c ' é; c a y; g - e; g ä j; g i ü; c a _; g ’ e; c i é; c o e; g ä i; g o û; k ü h; c h ‘; c o û; g a ö; k ö h; _ ' k; _ k h; ' k a; ’ é c; c h ‚; c k '; h k ü; k a j; k ö u; k u u; h k i; - k u; g h ü; _ g .; . . g; g . .; g i ’; k o e; _ ’ c; - q o; . g a; c ü j; g g i; g u é; k ü j; _ , g; _ ‚ k; _ c -; _ c ä; _ c è; _ g â; _ k -; - g ä; - g u; - g ü; - k æ; - k e; - o c; - ü g; , g ‘; . g e; . g u; ' é c; ' k ä; ' k e; ' o c; ’ k o; c - ç; c ’ é; c a e; c a g; c ç a; c é h; c h æ; c i è; c k ’; c o -; c o a; c o ü; c u _; c u e; c u i; g - ä; g ' ä; g ’ '; g ’ ä; g ’ i; g ’ u; g ’ ü; g ä ä; g a ç; g a e; g a y; g e ‚; g é e; g e y; g g ’; g i h; g o ’; g ö i; g u h; h - k; h ’ g; k - i; k - o; k ’ _; k ä ä; k a ö; k a y; k æ h; k e ’; k e u; k h ä; k h ü; k k i; k k ü; k o u; k ü _; k u -; k u i; k ü ü; k y _; ' a c; _ c ô; g ' o; g e ä; g u a; h g a; _ c y; c é e",k a _; k u _; c h o; _ k ä; g ü e; _ g ü; _ g '; _ g à; g ' h; g à _; k e i; c h à; g e _; _ k à; g i e; _ k u; g a _; _ g i; c h i; c k ü; c h ü; c h ö; g e i; g e h; k e _; _ k e; k a ü; _ g a; g o _; g ü a; g h a; - i c; _ c ü; g a h; g i o; _ c i; g i g; g a g; ' g e; _ c u; _ k ü; c . _; c e n; g ' _; k h e; c k i; c k a; k ä _; k k u; c h -; g ' a; - g a; g h ä; c a h; g e -; c h a; - c i; g à i; k o _; k o h; g ’ a; g h u; k e j; c a o; k à -; - k à; k i a; ' g à; c . .; k ü a; _ ' g; c y _; g i a; k u e; _ k a; g h o; k ä u; g h _; - k o; c ü _; g a -; ' g '; ’ a c; g e '; g g ü; g h à; g i ö; h g i; k ä j; g ' e; k a h; g u i; k e h; k i g; c i -; c k -; k - e; g ü _; _ c _; _ c .; _ g è; _ k .; _ q ü; ' g _; ' g u; 2 . c; c i u; c o .; g - h; g ä a; g à ç; g à g; g à h; g a ü; g è _; g h '; g i i; h ' g; h c i; h g _; h g ’; h g o; k . _; k à _; k a -; k a '; k à i; k a ï; k ä ü; k o i; q ü ä; c i g; k ' _; ' k u; k h a; c e u; g ä h; - g '; _ c k; _ g ê; g ' i; g ’ _; g ’ o; g o h; g o i; k u h; h k u; _ c h; h k o; k e -; - g e; c o i
Craig,VK,w i c; w e c; v e c; v i c; w o c; w e k; v e k; w i k; v o c; v a k; w ü c; w y c; v e g; w y g; v a c,w e g; w a g; w i g; w o g; w a c; v o g; w u c; w à g; w a k; _ w c; w c _; w ä c; w ä g; w ä k; v ö g; v o k
Craig,SV,s w i; s a w; s w a; s i w; s a v; s w ä; s s w; s v e; s w ü; s o w; s e w; s w u; z v o; s o v; s ä w; s v i; s w y; ß e w; ß v e; s v a; s v ö; ‘ s w; ¨ s w; s - w; s e v; s u w; s v h; ß v ’; ß v ö; ß w a; ß w ä; ß w i; z - w; z v ä; s - v,z ' w; s s v; s w _; s . w; s v o; z v i; _ z v; s i v; ' s w; s à w; z ’ w; z - v; s w ö; s w o; _ s w; s w e
Craig,PN,b o n; b i n; b e n; b u n; p u n; p o n; p i n; p a n; p e n; b ä n; p n e; b ’ n; _ p n; b ü n; b y n; p ä n; b n e; b a n; p n o; p ö n; p p n; p ü n; p y n,b à n; _ b n; b é n; b n _; b n à; b n a; b n ä; b n u; b n i; b ' n; b b n
Craig,TSL,z e l; d s l; z o l; t s l; z u l; _ z l; z l ä; z l ö; z l u; z l ü; z l y,t z l; z a l; z i l; z l e; z l _; z l o; z ä l; z y l; z l a; z l i
Craig,AMN,e m n; u m n; o m n,i m n; a m n; y m n
Craig,AT,u e t; a a t; e d d; i d d; ä t _; y t t; a i d; e t t; o o t; o d d; u t _; a d d; y t _; e j t; i j t; a d a; u e d; _ e t; o t t; u t e; e u t; e t i; o d _; a u t; ü t t; o o d; ä t e; ä d d; e d a; a d i; e n t; a d e; i d i; o n t; u d e; o u t; a t o; e d i; a d t; u j t; a t ü; i e t; o d '; i t ä; ü d i; i d a; u d d; y n t; a n t; e d o; i d '; e t '; u d _; i d e; a u d; y d d; ü d _; e j d; ö t _; a a d; o d i; e e d; e t _; o t _; o d ’; a ö t; o t e; o h t; e u d; ä d i; y o t; e d y; é t é; ö t t; o d u; y d e; y d _; ä n t; u a t; ê t e; ü t i; ä j t; a d é; ü d d; u i t; ä d e; u t t; i d u; o t o; i t ’; u d i; i d ’; ä h t; ü j t; ü d e; e e t; a j t; ä e t; o e t; ä t i; u t o; e i t; e t ä; o t i; e d t; a î t; o d ‘; ä d t; a d u; i t ü; æ t t; æ t _; é d i; ö d d; u u d; ö n t; o û t; _ ê t; e t ’; ü ü d; o i d; u t é; i t u; é t e; u t a; a d o; ö ö d; û t e; e a d; y e t; â t o; é d é; e h d; ö j d; u a d; ü h t; ü ü t; y d i; _ o d; y t e; ü d a; à - d; e t u; û t _; y e d; a y t; e ä d; ë t _; o ë t; a d '; a d ’; a e t; ä t ’; æ h d; é d e; e t y; e y t; ï d e; i h d; î t -; ö ö t; u t u; y ’ t; i t _; é t i; e t -; a t i; a t u; _ é t; ä u t; ü d ü; è d e; a d ä; a h t; â t i; ô t e; ä i d; ö j t; e d æ; _ u d; a - d; à - t; a ä d; ä d _; a h d; a ï d; a ö d; â t _; ä t u; ä ü d; æ t e; é a t; é d _; e d ‘; é d a; é t u; i - t; i ' t; i d è; i d ö; i é d; i j d; i o d; i t ‘; î t e; ı t _; ö d ö; o d ü; ö d u; o h d; o ï d; o î t; o t è; ô t é; ö ü d; o ü t; ö u t; ö ü t; œ j t; u - t; ü d -; ü d o; ü d t; ü d u; u o t; ü t ü; y d t; y i t; y t u; ö d _; ä h d; ü n t; i t o; ü t a; é t o; u h t; a d ü; e d ö; è t e; i - d; i t '; ö i d; u - d; u t -; o d t,ü e t; à i t; à t _; i e d; i t e; a t _; e d e; i n t; i t t; o d e; a t e; e t e; ä t t; à t e; a t t; ü e d; e i d; a d _; u n t; ü a t; ü t e; a ü t; _ e d; _ i d; ä i t; i d é; _ a t; i h t; _ a d; e t o; e d _; e d u; o t a; a i t; i t -; ü t _; u d o; e d '; a t a; _ i t; u ä t; i d _; o d a; à n t; i a t; e t a; à d e; i t a; i t é; a ü d; i d o; e t à; _ o t; i t i; e d ä; u t i; e - d; a t ’; e d ’; ö t e; u d ä; à t t; ü a d; i d t; _ ü t; o t '; u i d; i o t; a d -; à i d; e d à; e t ö; o i t; ä ä t; e d ü; i d ä; ö e t; u u t; e a t; à d i; i t à; _ à t; _ ö d; _ u t; ä ä d; à à t; ä a t; ä t -; e ’ t; e o d; e ü t; i i t; o - t; o è t; o t -; o t ’; ü â t; ü ä t; ü è d; ü i t; u t '; e - t; u d a; e h t; ä u d; a t '; î t _; ö t i; ä t ä; a - t; a t -; â t e; e ä t; e d -; i a d; ö d i; o d o; ö i t; a t ä; e t ü; ö d e; o u d; é t a; i é t
Craig,ATF,a d f; ü d f; a t f; e t f; i t v; i t f; o t f,o d f; u t f; a d v
Craig,ANT,ä n d; u n d; e n d; e n t; o n d; o n t; ü n d; y n t; ö n d; a n t; y n d; ä n t; a n d; ö n t; ô n d; ü n t,i n t; à n d; u n t; i n d; à n t; ù n d; æ n d
Craig,PV,b i w; b w e; b v e; b w o; p e v; b a w; b i v; b u v; b v ö; b w u; p a v,b à w; b e w; b u w; b w i; b w a; b e v; b w ä; p p w; p w a
Craig,AKP,a k b; i k b; o k p,i k p; i g p; o c b; a g b; i g b
Craig,AST,i ß t; o ß t; e ß t; ü ß t; e z t; a ß t; u ß t; i z t; ä ß t; u z t; ö ß t; i z d; y ß t; e z d; ü ß d; ü z t; y ß d; y z d; y z t,à z t
Craig,RTV,r d w,r t w
Craig,TRV,d r v,d r w
Eder,,"' a i; ' e n; ’ e _; _ * _; - e _; h ’ _; ' h ü; _ } _; - y o; - h o; ’ h i; ç a i; - a _; h h ä; - e -; ’ h o; ’ h e; _ — _; ’ h ö; - a a; _ 4 5; - h e; ’ e r; ’ h ü; h h _; h h ü; - à -; _ ― _; _ 0 0; _ : _; ’ h a; ' e r; _ ) _; - h a; ’ h u; - a -; h h o; 2 8 .; _ 1 7; _ 4 9; - e i; 4 9 _; _ _ _; _ ° _; _ 1 1; _ 3 /; _ 3 1; ' h ä; / 4 _; 1 1 _; 3 / 4; _ ; _; ' h o; _ "" _; _ - _; 5 0 _; _ ç a; 1 0 _; _ 1 4; ç a _; _ . _; _ ? _; _ „ _",4 . _; 3 . _; _ 1 3; _ 3 0; 3 0 _; _ 2 .; _ 6 0; 2 . _; 1 3 .; . . .; . . _; 4 0 _; _ | _; _ 8 0; _ ç o; ' h a; _ ’ _; _ / _; _ 9 _; 1 3 _; 1 9 1; h h u; ' h i; _ 1 _; _ 5 _; _ . .; _ ' _; _ 2 4; _ 7 0; 7 0 _; _ 1 8; _ 9 9; 1 2 0; _ ` _; _ 3 9; _ h h; - u -; 6 4 _; 9 . _; 2 0 0; ç o i; ç i _; _ 6 _; 1 0 0; _ 1 .; 8 0 _; _ 0 _; - ç a; - e n; ' h ö; _ 2 _; _ 4 _; _ 8 _; _ 1 5; 1 . _; 1 4 _; h ' _; _ 3 _; 0 0 _; _ » _; _ 2 0; _ « _; _ … _; - o _; _ 4 0; 1 5 _; ' h u; - h ü; _ [ _; _ h .; - h ä; ' a _; ’ h ä; h . _; 1 7 _; 6 . _; _ ' h; _ 1 6; _ 4 2; _ 4 8; _ 6 .; _ 6 4; _ 6 6; _ 7 1; _ 8 2; _ 9 .; _ 9 0; 1 5 0; 4 8 _; 6 0 0; 6 6 _; 7 . _; 8 2 _; 9 9 _; _ 1 0; 2 0 _; h h e; 2 5 _; - i _; _ 2 5; 5 0 0; _ “ _; 0 0 0; _ 1 2; _ 1 9; 1 2 _; _ 5 0; ' h e; h - e; - e r; _ 7 _; - i -; ' i _; h h a; _ ( _; _ ! _
Eder,YS,j u s; j e s; j s _; j s i; j ü s; j ä s; j a s,j s e; j o s
Eder,PR,p r é; h b r; b r ä; p r ä; b ä r; p r ü; p p r; p ö r; p r ö; p r u; b r e; - p r; b ’ r; p r è; b ü r; b o r; b i r; b r a; b r u; p e r; b b r; b u r; p r o; p a r; b e r; _ p r; p r i; b r o,p i r; b ' r; b r r; p r a; p y r; b r ü; p u r; p ü r; p r e; b r i; p ä r; p o r; b a r; _ b r
Eder,LST,l s t,l z t; l s d
Eder,FV,f w e; f w a,f a w
Eder,ARP,o r p; ä r b; ö r b; o r b; e r p; u r p; a r b,ü r b; i r b; ö r p; e r b
Eder,NK,n k i; n g u; n c é; n u g; n g o; n ä c; n g h; n k ü; n i c; n g ’; n c _; n c o; n k u; n c i; n e k; n a k; n k '; n k ö; n k _; n g ü; n k o; n ü g; n c e; n k e; n o c,n o g; n q _; n c y; n k a; n i g; n g a; n a g; n ä g; n e g; n g -; n g è; n k -; n g i; n a c; n g '; n g _; n o k; n i k; n g e; n e c
Eder,VL,w l i; w ö l; v e l; w o l; v é l; v i l; v a l; w ä l; w e l; v o l; w a l,w l e; w i l
Eder,TS,_ z y; d e ß; d a ß; d d s; t o ß; z a j; h z e; z e e; z a u; d a z; z a i; t t z; d é s; z e y; z i a; t s e; t s ä; d t s; t z ü; z u e; t e z; t s s; z e -; h z u; t z h; z e n; d i s; t t s; d s _; d i z; d ’ s; z u h; t ’ s; _ z e; _ z u; z e r; d s ä; z e j; t z u; z ü _; z u _; z e _; t s _; t e s; d e s; t i s; h z i; z i _; z e u; _ z _; z i ö; - z e; d ' s; d ü z; t ü s; h t z; h t s; _ z a; t h s; d ü s; z ö j; t z e; z i g; t s a; z e h,z a _; z ö e; t z -; t z '; z ä i; d u s; t i z; _ d s; z ü e; t - s; h z o; t é s; z o _; t s i; _ z ü; d s e; t ä s; t z a; t u s; d a s; _ z ö; t s u; t ' s; h - z; t s o; z a g; t o s; _ z i; t z _; z a h; z ä h; _ z ä; _ z o; t z i; z e i; z ä j; d e z; z i e; _ t s; t a s; z ö i; d s a; t s -
Eder,AF,a i f; e w ö; o o w; _ ü w; u e w; _ e v; i f o; a a f; a w i; a u f; e e f; a f é; e f ä; u f f; a u w; e v ö; e f u; i v e; o n f; ü w i; i v a; o f i; ä v e; a f ü; e f f; i n f; u e f; ö w e; e w o; ö f f; e v u; a n f; e u f; u f i; ä w i; o u v; a v o; e v o; u v e; o w o; i v _; ä f e; _ ö f; e j f; ä u f; _ o f; e w ü; e w u; u w e; o w i; a p h; e w ä; e f i; ü n f; ä w e; e i v; e w _; a i w; ü f f; _ a v; e p h; ü e w; a v a; a v e; ä i f; u f e; e v a; e n f; i f f; a v _; _ ü f; a f o; à - v; ä n f; i f ä; _ i v; _ ö w; e f ö; u e v; u f '; u w i; i e w; e v i; i f _; ü w e; a w _; e w a; e f e; o f f; e w e; a f f; o f a; e i w,u f -; a f a; i w a; o w a; i f a; u v i; ü f _; o e f; o u f; u i f; ü w a; ä f i; é v o; u f _; ü e f; i w e; _ i f; e f o; a w o; _ e f; i w i; ü f e; _ i w; e f a; a u v; u f a; e - f; o i f; o f _; ä u w; i v i; ö v e; ä f f; ö e w; _ o v; a f i; ä ü f; e - v; é p h; i j f; o v e; ö w i; ü f u; ü h f; ü v i; _ a f; a v i; i f e; e i f; i e v; e f _; i e f; u n f; ä i w; _ e w; a f e; a f _; _ o w; _ a w; e v e; o v i; i f i; _ u f; o f e; e w i; e f ü; o f o; o w e; o p h
Eder,KSV,g s v; k s w,x a v
Eder,TSR,z ä r; z u r; z e r; z a r,t s r; z ü r; z o r
Eder,AKV,i k w; e q u; a q u,o q u; u q u; i q u
Eder,TK,d i k; t g ’; d e k; d ä c; d o g; t g e; d u c; t k u; t o g; h t g; d o k; d i c; t ü c; d a g; t i c; t k a; t - c; t e k; t i k; d i g; t t k; t g a; t e c; t ö c; t o k,t e g; t k i; t a g; d é c; t c .; h t k; d g ü; t k ü; t g '; t i q; t a c; t o c; d g e; t u g; d g a; t u c; t k o; d e g; d e c; t a k; d a c; t k ä; t i g; d o c
Eder,VN,v u n; v o n; v a n; w u n; w e n,v i n; w ä n; w a n; w o n; w ü n; w i n
Eder,MF,m f e; m f a; m f ü; m ö w,m i f; m f i; m e f
Eder,KL,g l u; c e l; k ü l; c l o; c a l; k ä l; k o l; g l ü; k l u; c y l; g o l; _ c l; c i l; k l ö; g e l; k e l; k l ä; g ä l; k l e; c l u; g l ö; _ k l; k l o; k a l; c h l,g ' l; c l e; c l a; g l o; k l _; k i l; g u l; k l ü; g l i; c u l; g ü l; g a l; g l a; _ g l; g i l; c o l; k l i; c k l; g l ä; k u l; k l a; g l e
Eder,NTR,n t r,n d r
Eder,AMT,ä m t; i m t; u m d; a m t; e m d; u m t,ü m t; a m d
Eder,ANL,a n l; u n l; e n l; ö n l,i n l
Eder,KSK,x c u; x a k; x c ü; x k ü; x i k; k s c; g s c; x a c,k s g; x - c; x c e; g s k
